num_hecho,dia_ocu,mes_ocu,año_ocu,dia_sem_ocu,hora_ocu,depto_ocu,areag_ocu,sexo_pil,edad_pil,g_edad_pil,estado_pil,tipo_vehi,color_vehi,modelo_vehi,causa_acc
1045,5,4,9,7,19,12,2,1,34,1,1,4,1,2008,1
381,5,2,9,4,11,1,1,1,34,1,1,4,99,9999,1
3262,2,12,9,3,6,10,2,1,34,1,1,5,3,1976,1
1185,18,4,9,6,14,1,1,1,34,1,1,5,3,1982,1
1672,11,6,9,4,10,9,2,1,34,1,1,5,2,1987,1
368,3,2,9,2,17,8,2,1,34,1,1,5,99,9999,1
1515,20,5,9,3,11,18,1,1,34,1,1,5,99,9999,1
586,22,2,9,7,13,16,2,1,34,1,1,5,7,1992,3
455,12,2,9,4,22,16,1,1,34,1,1,5,99,9999,3
2358,10,8,9,1,6,5,2,1,34,1,1,6,2,1995,1
1376,7,5,9,4,2,1,1,1,34,1,1,6,2,1996,1
470,13,2,9,5,16,10,2,1,34,1,1,6,99,1997,1
355,2,2,9,1,11,5,2,1,34,1,1,6,3,9999,1
560,20,2,9,5,14,14,2,1,34,1,1,7,6,1984,1
1330,3,5,9,7,7,1,1,1,34,1,1,7,99,9999,2
2604,8,9,9,2,9,9,2,1,34,1,1,7,11,1982,3
441,10,2,9,2,21,13,2,1,34,1,1,9,2,2007,3
1423,11,5,9,1,0,22,2,1,34,1,1,11,99,2008,4
2342,8,8,9,6,21,5,2,1,34,1,1,12,99,9999,1
2563,2,9,9,3,14,1,1,1,35,1,9,1,9,1985,1
2942,19,10,9,1,13,1,1,2,35,1,9,1,6,2002,1
704,2,3,9,1,16,3,2,1,35,1,9,1,2,9999,1
3050,31,10,9,6,12,18,2,1,35,1,9,1,99,9999,1
3393,19,12,9,6,20,19,2,1,35,1,9,1,11,9999,1
2361,11,8,9,2,11,1,1,1,35,1,9,1,7,2007,3
1153,13,4,9,1,22,13,2,1,35,1,9,1,1,9999,3
2545,30,8,9,7,8,5,2,1,35,1,9,1,14,1987,4
3015,28,10,9,3,23,17,2,1,35,1,9,2,4,9999,1
1498,18,5,9,1,17,11,2,1,35,1,9,2,6,9999,2
2903,16,10,9,5,18,2,2,1,35,1,9,2,3,2000,4
3366,16,12,9,3,11,1,2,1,35,1,9,3,9,1981,1
1242,23,4,9,4,19,9,1,1,35,1,9,3,2,2007,1
1327,2,5,9,6,16,2,2,1,35,1,9,3,99,2009,1
575,21,2,9,6,15,18,2,1,35,1,9,3,99,9999,1
1115,11,4,9,6,21,5,2,1,35,1,9,3,2,9999,1
1132,12,4,9,7,9,18,2,1,35,1,9,3,99,9999,1
2890,15,10,9,4,20,1,1,1,35,1,9,3,6,9999,1
3225,25,11,9,3,17,7,2,1,35,1,9,3,2,9999,1
2572,3,9,9,4,23,8,2,1,35,1,9,3,2,9999,2
1024,3,4,9,5,14,10,2,1,35,1,9,3,2,1990,3
858,16,3,9,1,11,4,2,1,35,1,9,3,9,9999,3
1842,30,6,9,2,17,12,2,1,35,1,9,3,1,9999,3
2896,15,10,9,4,11,14,2,1,35,1,9,3,6,9999,3
2608,8,9,9,2,1,13,2,1,35,1,9,3,5,2005,4
501,15,2,9,7,22,1,1,1,35,1,9,4,5,9999,1
627,25,2,9,3,13,10,2,1,35,1,9,4,99,9999,1
628,25,2,9,3,19,6,2,1,35,1,9,4,99,9999,1
2133,2,8,9,7,19,1,1,1,35,1,9,4,5,9999,1
2203,2,8,9,7,19,1,1,1,35,1,9,4,5,9999,1
2273,2,8,9,7,19,1,1,1,35,1,9,4,5,9999,1
3193,22,11,9,7,20,20,2,1,35,1,9,4,1,9999,1
1809,27,6,9,6,18,1,1,1,35,1,9,4,3,9999,2
1635,6,6,9,6,11,4,2,1,35,1,9,4,1,9999,4
2141,2,8,9,7,19,17,2,1,35,1,9,4,99,9999,4
2211,2,8,9,7,19,17,2,1,35,1,9,4,99,9999,4
2281,2,8,9,7,19,17,2,1,35,1,9,4,99,9999,4
2425,18,8,9,2,8,7,2,1,35,1,9,5,2,1988,1
2449,20,8,9,4,18,7,2,1,35,1,9,5,2,1999,1
3160,17,11,9,2,16,3,2,1,35,1,9,6,6,1997,1
1155,13,4,9,1,17,18,1,1,35,1,9,6,1,9999,1
2599,7,9,9,1,18,10,2,1,35,1,9,6,8,9999,1
3362,15,12,9,2,19,3,2,1,35,1,9,6,1,9999,1
718,4,3,9,3,19,5,2,1,35,1,9,6,99,9999,3
868,17,3,9,2,15,9,2,1,35,1,9,6,99,9999,4
724,4,3,9,3,18,1,1,1,35,1,9,7,1,2005,1
2730,24,9,9,4,9,3,2,1,35,1,9,7,99,9999,1
2120,1,8,9,6,7,21,2,1,35,1,9,9,1,1986,3
2190,1,8,9,6,7,21,2,1,35,1,9,9,1,1986,3
2260,1,8,9,6,7,21,2,1,35,1,9,9,1,1986,3
2722,23,9,9,3,11,20,1,1,35,1,9,14,1,9999,1
520,16,2,9,1,13,1,1,1,35,1,9,99,99,9999,1
3297,6,12,9,7,18,4,2,1,35,1,9,99,2,9999,3
310,31,1,9,6,10,1,1,1,35,1,9,1,11,9999,1
1706,14,6,9,7,22,13,1,1,35,1,2,1,4,1998,1
1493,18,5,9,1,18,5,2,1,35,1,2,1,6,9999,1
3465,25,12,9,5,3,1,1,1,35,1,2,1,2,1990,2
1206,19,4,9,7,2,16,1,1,35,1,2,1,2,2005,2
1038,4,4,9,6,17,1,1,1,35,1,2,2,4,1991,1
2853,10,10,9,6,17,5,2,1,35,1,2,2,4,9999,1
2480,23,8,9,7,16,12,2,1,35,1,2,3,5,1982,1
957,27,3,9,5,0,12,2,1,35,1,2,3,10,1986,1
1313,1,5,9,5,20,17,1,1,35,1,2,3,2,2003,1
407,7,2,9,6,16,14,1,1,35,1,2,3,4,9999,1
1332,3,5,9,7,16,1,1,1,35,1,2,3,5,9999,1
1553,24,5,9,7,15,16,1,1,35,1,2,3,3,9999,1
2894,15,10,9,4,4,14,2,1,35,1,2,3,5,9999,1
2956,21,10,9,3,19,19,2,1,35,1,2,3,2,9999,1
1537,23,5,9,6,19,8,1,1,35,1,2,3,4,1994,2
1009,1,4,9,3,5,2,1,1,35,1,2,3,5,1998,2
791,9,3,9,1,21,14,2,1,35,1,2,3,9,9999,2
2454,21,8,9,5,22,14,1,1,35,1,2,3,4,9999,2
480,14,2,9,6,1,1,1,1,35,1,2,4,5,9999,4
1803,26,6,9,5,22,9,1,1,35,1,2,6,5,1996,1
2082,28,7,9,2,8,20,2,1,35,1,2,6,11,9999,1
1739,19,6,9,5,15,1,1,1,35,1,2,11,4,1994,1
3216,25,11,9,3,9,1,1,1,35,1,2,14,1,2006,3
1356,5,5,9,2,16,9,1,1,35,1,2,99,10,2003,1
2154,3,8,9,1,12,13,2,1,35,1,1,1,3,1992,1
2224,3,8,9,1,12,13,2,1,35,1,1,1,3,1992,1
2294,3,8,9,1,12,13,2,1,35,1,1,1,3,1992,1
989,30,3,9,1,23,8,2,1,35,1,1,1,6,1998,1
11,1,1,9,4,18,6,2,1,35,1,1,1,6,2002,1
876,19,3,9,4,7,1,2,1,35,1,1,1,4,2009,1
1563,28,5,9,4,17,17,2,2,35,1,1,1,9,9999,1
1610,3,6,9,3,22,16,2,1,35,1,1,1,4,9999,1
1408,10,5,9,7,2,1,1,1,35,1,1,1,4,9999,2
3016,29,10,9,4,6,1,1,1,35,1,1,2,4,2002,1
3152,17,11,9,2,16,1,1,1,35,1,1,2,9,2002,1
2045,24,7,9,5,8,1,1,1,35,1,1,2,4,2004,1
3437,23,12,9,3,15,1,1,1,35,1,1,2,3,9999,1
1634,6,6,9,6,18,14,2,1,35,1,1,3,1,1987,1
1562,28,5,9,4,10,15,1,1,35,1,1,3,4,1989,1
2650,13,9,9,7,15,14,2,1,35,1,1,3,2,1990,1
47,4,1,9,7,13,8,2,1,35,1,1,3,6,1991,1
1138,12,4,9,7,13,5,2,1,35,1,1,3,6,1994,1
3196,22,11,9,7,13,10,2,1,35,1,1,3,1,2005,1
2026,20,7,9,1,7,4,2,1,35,1,1,3,4,2008,1
3014,28,10,9,3,14,17,1,1,35,1,1,3,14,2008,1
1857,2,7,9,4,20,1,1,1,35,1,1,3,5,9999,1
3341,12,12,9,6,7,1,1,1,35,1,1,3,5,9999,1
936,25,3,9,3,13,15,2,1,35,1,1,3,2,1987,2
1496,18,5,9,1,18,10,2,1,35,1,1,3,6,1980,3
1741,19,6,9,5,13,11,2,1,35,1,1,3,4,1989,3
2024,20,7,9,1,16,14,2,1,35,1,1,3,4,1995,3
2584,5,9,9,6,18,7,2,1,35,1,1,3,1,9999,3
755,7,3,9,6,16,1,1,1,35,1,1,4,4,9999,1
1769,22,6,9,1,10,19,2,1,35,1,1,4,7,9999,3
311,31,1,9,6,12,20,2,1,35,1,1,4,3,2007,4
3255,1,12,9,2,5,14,2,1,35,1,1,5,2,1994,3
421,8,2,9,7,12,17,2,1,35,1,1,6,2,1995,1
845,15,3,9,7,0,5,2,1,35,1,1,6,10,9999,1
1079,8,4,9,3,17,16,2,1,35,1,1,6,2,9999,1
1944,12,7,9,7,3,1,1,1,35,1,1,6,99,9999,3
2130,1,8,9,6,16,1,2,1,35,1,1,7,8,1985,1
2200,1,8,9,6,16,1,2,1,35,1,1,7,8,1985,1
2270,1,8,9,6,16,1,2,1,35,1,1,7,8,1985,1
2167,4,8,9,2,7,9,2,1,35,1,1,7,6,9999,3
2237,4,8,9,2,7,9,2,1,35,1,1,7,6,9999,3
2307,4,8,9,2,7,9,2,1,35,1,1,7,6,9999,3
2060,25,7,9,6,1,3,2,1,35,1,1,8,3,9999,1
2155,3,8,9,1,15,13,2,2,35,1,1,9,2,9999,1
2225,3,8,9,1,15,13,2,2,35,1,1,9,2,9999,1
2295,3,8,9,1,15,13,2,2,35,1,1,9,2,9999,1
410,7,2,9,6,0,7,2,1,35,1,1,9,4,9999,2
1731,18,6,9,4,13,1,2,1,35,1,1,11,2,9999,2
1513,20,5,9,3,18,13,2,1,35,1,1,12,6,1988,1
202,19,1,9,1,10,1,1,1,35,1,1,12,99,1993,1
211,20,1,9,2,10,1,1,1,35,1,1,12,7,9999,1
3310,8,12,9,2,21,4,2,1,35,1,1,12,3,9999,1
3012,28,10,9,3,8,1,1,2,36,1,9,1,2,2006,1
1794,25,6,9,4,5,1,1,1,36,1,9,1,2,2008,1
2575,4,9,9,5,15,11,2,1,36,1,9,1,4,2008,1
903,22,3,9,7,20,1,1,1,36,1,9,1,3,9999,1
2574,4,9,9,5,20,1,1,2,36,1,9,1,4,9999,1
3411,20,12,9,7,2,18,2,1,36,1,9,1,2,2004,2
2601,1,9,9,2,6,1,1,1,36,1,9,1,2,9999,2
3102,6,11,9,5,9,3,2,1,36,1,9,1,3,9999,3
2845,9,10,9,5,21,22,2,1,36,1,9,2,2,9999,4
3426,21,12,9,1,0,18,2,1,36,1,9,2,6,9999,4
3447,23,12,9,3,12,7,2,1,36,1,9,3,11,1982,1
2818,4,10,9,7,18,6,2,1,36,1,9,3,1,1987,1
3513,30,12,9,3,18,6,2,1,36,1,9,3,9,1987,1
3133,11,11,9,3,10,9,2,1,36,1,9,3,6,1988,1
625,25,2,9,3,7,21,1,1,36,1,9,3,6,1991,1
1786,24,6,9,3,18,1,1,1,36,1,9,3,9,1991,1
3427,21,12,9,1,16,18,2,1,36,1,9,3,2,2000,1
1020,3,4,9,5,3,1,1,1,36,1,9,3,2,9999,1
2148,2,8,9,7,20,19,2,1,36,1,9,3,99,9999,1
2218,2,8,9,7,20,19,2,1,36,1,9,3,99,9999,1
2288,2,8,9,7,20,19,2,1,36,1,9,3,99,9999,1
2375,12,8,9,3,19,17,2,1,36,1,9,3,4,9999,1
3372,16,12,9,3,18,16,2,1,36,1,9,3,9,9999,1
1753,20,6,9,6,1,18,2,1,36,1,9,4,1,2009,4
1631,6,6,9,6,22,5,2,2,36,1,9,4,99,9999,4
1064,7,4,9,2,8,22,1,1,36,1,9,5,2,9999,1
3369,16,12,9,3,19,5,1,1,36,1,9,5,2,9999,1
3481,27,12,9,7, ,1,1,1,36,1,9,5,7,9999,1
950,27,3,9,5,0,1,1,1,36,1,9,6,9,2007,1
2507,26,8,9,3,17,6,2,1,36,1,9,9,2,9999,1
3501,28,12,9,1,19,14,2,1,36,1,9,9,3,9999,1
1821,28,6,9,7,17,1,1,1,36,1,2,1,5,9999,1
540,18,2,9,3,20,16,1,1,36,1,2,3,9,1993,1
875,18,3,9,3,0,12,2,1,36,1,2,3,6,1996,1
2654,14,9,9,1,19,13,1,2,36,1,2,3,2,9999,1
107,11,1,9,7,15,11,2,1,36,1,2,3,14,1985,2
2389,14,8,9,5,0,14,2,1,36,1,2,4,1,9999,1
1488,17,5,9,7,22,7,1,1,36,1,2,9,6,2006,2
1798,26,6,9,5,19,1,1,1,36,1,1,1,2,1990,1
3073,3,11,9,2,20,1,1,1,36,1,1,1,11,1995,1
1289,28,4,9,2,19,1,1,1,36,1,1,1,99,9999,1
1668,11,6,9,4,1,1,1,1,36,1,1,1,5,9999,1
3011,28,10,9,3,20,1,1,1,36,1,1,1,99,9999,1
1925,9,7,9,4,17,1,1,1,36,1,1,2,10,1997,1
2493,24,8,9,1,21,6,2,1,36,1,1,2,2,2000,1
1915,9,7,9,4,21,1,1,1,36,1,1,2,5,2004,1
2066,26,7,9,7,17,6,2,1,36,1,1,2,6,9999,1
2459,22,8,9,6,7,1,1,1,36,1,1,3,4,2005,1
3165,18,11,9,3,9,9,1,1,36,1,1,3,2,2006,1
157,15,1,9,4,17,2,2,1,36,1,1,3,2,2007,1
737,6,3,9,5,16,1,2,1,36,1,1,3,2,2007,1
1178,17,4,9,5,22,1,1,1,36,1,1,3,99,9999,1
1981,16,7,9,4,1,1,1,1,36,1,1,3,5,9999,1
2086,28,7,9,2,17,3,2,1,36,1,1,3,6,9999,1
2092,29,7,9,3,18,12,2,1,36,1,1,3,99,9999,1
1507,19,5,9,2,6,12,2,1,36,1,1,3,99,9999,2
1174,17,4,9,5,5,21,2,1,36,1,1,3,4,2008,3
1199,19,4,9,7,11,19,2,1,36,1,1,3,11,1989,4
1993,17,7,9,5,0,18,2,1,36,1,1,4,5,2008,1
28,2,1,9,5,10,18,2,2,36,1,1,4,99,9999,2
2016,20,7,9,1,16,1,1,1,36,1,1,4,5,9999,2
2349,9,8,9,7,19,20,2,1,36,1,1,4,99,9999,2
1662,9,6,9,2,10,14,1,1,36,1,1,5,2,1995,1
1384,7,5,9,4,19,1,1,1,36,1,1,5,99,9999,2
217,21,1,9,3,21,5,2,1,36,1,1,6,3,1995,1
2069,26,7,9,7,15,7,2,1,36,1,1,7,3,9999,1
3390,19,12,9,6,14,1,2,1,36,1,1,7,2,1983,4
144,14,1,9,3,14,18,2,1,36,1,1,9,2,2003,1
1881,5,7,9,7,0,1,1,1,36,1,1,9,11,2008,1
630,25,2,9,3,7,10,2,1,37,1,9,1,4,2008,1
3512,30,12,9,3,15,19,2,1,37,1,9,1,2,2008,1
2798,2,10,9,5,23,1,2,1,37,1,9,1,4,9999,1
3248,30,11,9,1,14,5,2,1,37,1,9,1,2,9999,1
3526,31,12,9,4,19,11,2,1,37,1,9,1,7,9999,1
2624,11,9,9,5,15,10,2,1,37,1,9,3,2,2006,1
3280,5,12,9,6,4,18,2,1,37,1,9,3,1,9999,1
3459,24,12,9,4,18,2,2,1,37,1,9,3,2,1986,2
774,8,3,9,7,9,15,2,1,37,1,9,3,2,9999,2
3069,2,11,9,1,11,8,2,1,37,1,9,3,99,9999,2
2969,22,10,9,4,21,18,2,1,37,1,9,4,3,2005,1
2483,23,8,9,7,23,17,2,1,37,1,9,4,3,9999,1
2345,8,8,9,6,17,10,2,1,37,1,9,4,1,9999,3
2505,26,8,9,3,7,20,2,1,37,1,9,5,6,9999,1
1063,7,4,9,2,20,22,2,1,37,1,9,5,2,9999,3
1355,5,5,9,2,9,19,2,1,37,1,9,5,2,2008,4
997,31,3,9,2,16,6,2,1,37,1,9,5,8,9999,4
870,18,3,9,3,12,22,2,1,37,1,9,6,2,1999,1
2433,19,8,9,3,6,2,2,1,37,1,9,9,1,9999,1
2727,24,9,9,4,17,1,2,1,37,1,9,9,6,9999,3
1838,30,6,9,2,15,1,1,1,37,1,9,11,99,9999,1
3007,27,10,9,2,16,5,2,1,37,1,9,12,1,1995,1
1281,26,4,9,7,19,1,1,1,37,1,9,12,1,9999,1
932,25,3,9,3,18,10,1,1,37,1,2,1,8,1995,1
1319,2,5,9,6,0,1,1,1,37,1,2,1,9,1999,1
3515,30,12,9,3,16,16,2,1,37,1,2,3,6,2001,1
279,26,1,9,1,15,13,2,1,37,1,2,3,5,9999,1
1336,3,5,9,7,1,9,1,1,37,1,2,3,4,9999,1
1406,10,5,9,6,21,16,2,1,37,1,2,3,6,9999,1
2443,20,8,9,4,22,10,2,1,37,1,2,3,11,9999,1
3199,22,11,9,7,15,10,2,1,37,1,2,3,1,9999,1
3455,24,12,9,4,16,1,2,1,37,1,2,3,2,9999,1
740,6,3,9,5,0,13,2,1,37,1,2,3,99,1990,2
1456,14,5,9,4,23,16,1,1,37,1,2,3,9,2001,2
239,23,1,9,5,5,17,2,1,37,1,2,3,3,9999,2
2908,16,10,9,5,14,15,2,1,37,1,2,4,5,2007,1
2753,27,9,9,7,0,18,1,1,37,1,2,4,99,9999,4
2476,23,8,9,7,18,21,2,1,37,1,2,7,7,1993,1
2400,16,8,9,7,2,1,1,2,37,1,2,8,1,1995,2
766,8,3,9,7,17,5,2,1,37,1,1,1,1,1992,1
2079,27,7,9,1,18,1,2,2,37,1,1,1,4,1997,1
2385,14,8,9,5,13,1,1,2,37,1,1,1,6,1998,1
711,3,3,9,2,14,9,2,1,37,1,1,1,2,2007,1
895,21,3,9,6,15,5,2,1,37,1,1,1,5,2007,1
591,22,2,9,7,21,9,1,1,37,1,1,1,2,9999,1
2948,20,10,9,2,21,1,1,1,37,1,1,1,4,9999,1
3245,29,11,9,7,12,5,2,1,37,1,1,1,5,9999,1
1983,16,7,9,4,12,19,2,1,37,1,1,1,2,1985,2
648,27,2,9,5,8,22,2,1,37,1,1,2,4,1989,1
2700,19,9,9,6,19,15,2,1,37,1,1,2,9,1997,1
614,23,2,9,1,14,17,2,1,37,1,1,2,2,1998,1
2362,11,8,9,2,14,13,2,1,37,1,1,3,3,1985,1
775,8,3,9,7,22,2,1,1,37,1,1,3,9,1987,1
32,2,1,9,5,19,4,2,1,37,1,1,3,2,9999,1
1511,20,5,9,3,23,1,1,1,37,1,1,3,2,9999,1
3259,2,12,9,3,12,1,1,1,37,1,1,3,4,9999,1
1613,4,6,9,4,17,22,2,1,37,1,1,3,1,1991,2
1567,29,5,9,5,23,13,2,1,37,1,1,3,3,1996,3
1191,18,4,9,6,15,20,2,1,37,1,1,3,99,2000,3
2336,8,8,9,6,10,1,1,1,37,1,1,3,5,9999,3
87,10,1,9,6,21,1,2,1,37,1,1,4,5,2008,1
348,1,2,9,7,0,12,2,1,37,1,1,4,99,9999,1
231,22,1,9,4,17,14,1,1,37,1,1,4,99,9999,2
289,28,1,9,3,17,1,1,1,37,1,1,5,99,1998,1
167,16,1,9,5,10,5,2,1,37,1,1,5,2,2005,1
147,14,1,9,3,11,1,2,1,37,1,1,5,2,9999,1
1988,16,7,9,4,18,18,2,1,37,1,1,6,2,1993,1
2568,2,9,9,3,12,5,2,1,37,1,1,6,2,1994,1
827,13,3,9,5,20,10,2,1,37,1,1,6,2,2000,1
872,18,3,9,3,1,5,2,1,37,1,1,6,1,9999,1
2377,13,8,9,4,5,1,1,1,37,1,1,6,99,9999,2
1270,26,4,9,7,19,20,2,1,37,1,1,7,2,2007,1
2031,21,7,9,2,13,5,2,1,37,1,1,8,5,2002,1
949,27,3,9,5,2,1,1,1,37,1,1,10,2,2008,1
2588,6,9,9,7,13,1,1,1,38,1,9,1,9,1983,1
2846,9,10,9,5,10,5,2,1,38,1,9,1,5,1997,1
1750,20,6,9,6,0,5,2,1,38,1,9,1,4,9999,1
1958,13,7,9,1,22,19,2,1,38,1,9,1,4,9999,1
2877,13,10,9,2,9,22,2,1,38,1,9,1,4,9999,1
2395,15,8,9,6,1,3,2,1,38,1,9,1,8,1991,2
1291,28,4,9,2,0,3,1,1,38,1,9,1,6,9999,2
1909,7,7,9,2,4,6,2,1,38,1,9,3,6,9999,1
2869,12,10,9,1,14,16,2,1,38,1,9,3,2,9999,3
2746,26,9,9,6,6,13,2,1,38,1,9,3,4,9999,4
3211,24,11,9,2,17,15,2,1,38,1,9,3,9,9999,4
821,13,3,9,5,2,1,1,1,38,1,9,5,2,1999,1
96,10,1,9,6,23,14,2,1,38,1,9,5,3,9999,3
1068,7,4,9,2,7,18,2,1,38,1,9,6,1,1998,1
35,3,1,9,6,18,10,2,1,38,1,9,6,2,9999,1
2517,27,8,9,4,11,6,2,1,38,1,9,7,6,1987,1
2898,15,10,9,4,16,4,2,1,38,1,9,9,3,9999,1
2872,12,10,9,1,16,10,2,2,38,1,9,12,7,1988,3
3058,1,11,9,7,14,10,1,1,38,1,9,14,1,9999,1
1779,23,6,9,2,1,20,2,1,38,1,2,1,99,1995,1
1375,7,5,9,4,17,1,1,1,38,1,2,1,9,2002,1
2457,22,8,9,6,23,1,1,1,38,1,2,1,2,2006,1
1485,17,5,9,7,6,17,2,1,38,1,2,1,1,9999,1
168,16,1,9,5,21,9,1,2,38,1,2,1,6,2006,3
763,8,3,9,7,16,5,2,1,38,1,2,1,5,9999,4
3005,26,10,9,1,20,6,2,1,38,1,2,2,7,1986,1
1740,19,6,9,5,20,10,2,1,38,1,2,2,11,1995,1
27,2,1,9,5,12,9,2,1,38,1,2,3,1,1986,1
1467,16,5,9,6,1,5,2,1,38,1,2,3,6,1987,1
682,1,3,9,7,17,3,2,1,38,1,2,3,4,2003,1
428,8,2,9,7,0,13,2,1,38,1,2,3,9,9999,2
3209,24,11,9,2,19,22,2,1,38,1,2,4,3,9999,1
1453,14,5,9,4,18,20,2,1,38,1,2,4,99,9999,2
3325,11,12,9,5,21,1,2,1,38,1,2,14,1,2005,3
1935,11,7,9,6,18,1,1,1,38,1,1,1,2,1990,1
1891,5,7,9,7,16,9,2,1,38,1,1,1,2,1991,1
215,21,1,9,3,10,1,1,1,38,1,1,1,2,1995,1
309,30,1,9,5,2,1,1,1,38,1,1,1,6,1995,1
2852,10,10,9,6,1,1,1,2,38,1,1,1,6,1998,1
1519,21,5,9,4,11,9,1,2,38,1,1,1,6,1999,1
1633,6,6,9,6,17,16,2,2,38,1,1,1,3,2007,1
139,14,1,9,3,17,1,1,1,38,1,1,1,2,2008,1
2056,25,7,9,6,16,13,2,1,38,1,1,1,9,9999,1
1951,12,7,9,7,23,9,1,1,38,1,1,2,7,2007,1
3212,24,11,9,2,22,5,2,2,38,1,1,2,4,9999,1
2632,11,9,9,5,3,3,2,1,38,1,1,3,4,1985,1
278,26,1,9,1,11,13,2,1,38,1,1,3,9,1991,1
1675,11,6,9,4,7,7,2,1,38,1,1,3,5,1994,1
3233,28,11,9,6,9,5,2,1,38,1,1,3,2,1995,1
3449,24,12,9,4,17,1,1,1,38,1,1,3,3,1995,1
51,4,1,9,7,17,14,2,1,38,1,1,3,4,2007,1
539,18,2,9,3,9,8,2,1,38,1,1,3,5,2007,1
1555,24,5,9,7,23,1,1,1,38,1,1,3,5,2007,1
1530,22,5,9,5,9,9,2,1,38,1,1,3,5,2008,1
1694,14,6,9,7,1,1,2,1,38,1,1,3,5,9999,1
3239,29,11,9,7,7,1,1,1,38,1,1,3,99,1983,3
194,18,1,9,7,15,20,2,1,38,1,1,3,1,9999,3
1371,6,5,9,3,0,16,2,1,38,1,1,3,99,9999,3
195,18,1,9,7,1,5,2,1,38,1,1,4,2,9999,1
1516,21,5,9,4,17,1,1,1,38,1,1,4,4,9999,1
1802,26,6,9,5,10,10,2,1,38,1,1,4,99,9999,2
317,31,1,9,6,10,2,2,1,38,1,1,4,99,9999,4
1699,14,6,9,7,10,5,2,1,38,1,1,6,99,9999,1
1812,27,6,9,6,0,10,2,1,38,1,1,6,14,9999,1
2462,22,8,9,6,17,1,1,1,38,1,1,7,1,1990,1
393,6,2,9,5,20,7,2,1,38,1,1,9,4,1986,1
2178,5,8,9,3,11,16,2,1,38,1,1,9,2,2007,1
2248,5,8,9,3,11,16,2,1,38,1,1,9,2,2007,1
2318,5,8,9,3,11,16,2,1,38,1,1,9,2,2007,1
433,8,2,9,7,17,3,2,1,38,1,1,9,2,2008,1
1380,7,5,9,4,18,14,2,1,38,1,1,9,2,9999,1
340,1,2,9,7,16,6,1,1,38,1,1,14,99,9999,1
2612,9,9,9,3,10,1,1,1,39,1,9,1,8,1991,1
2535,28,8,9,5,8,1,1,1,39,1,9,1,99,1998,1
911,23,3,9,1,6,1,1,1,39,1,9,1,11,2000,1
3360,15,12,9,2,10,16,1,2,39,1,9,2,5,1998,1
762,8,3,9,7,5,3,2,1,39,1,9,2,3,9999,2
1065,7,4,9,2,17,6,2,1,39,1,9,2,99,9999,2
3351,14,12,9,1,12,1,1,1,39,1,9,3,5,1984,1
2014,19,7,9,7,8,3,2,2,39,1,9,3,5,1987,1
2888,14,10,9,3,14,11,2,1,39,1,9,3,11,2008,1
803,11,3,9,3,10,10,2,1,39,1,9,3,1,9999,1
2404,16,8,9,7,17,10,2,1,39,1,9,3,1,1986,2
2569,2,9,9,3,14,14,2,1,39,1,9,3,7,1982,3
2708,20,9,9,7,10,1,1,1,39,1,9,4,3,9999,2
1830,29,6,9,1,0,20,1,1,39,1,9,4,99,9999,4
2834,7,10,9,3,17,20,2,1,39,1,9,4,7,9999,4
3175,20,11,9,5,10,1,1,1,39,1,9,4,3,9999,4
1241,23,4,9,4,9,18,2,1,39,1,9,5,2,9999,1
2036,22,7,9,3,13,9,2,1,39,1,9,6,6,1997,1
2887,14,10,9,3,15,10,2,1,39,1,9,6,1,1998,1
727,4,3,9,3,5,1,2,1,39,1,9,6,2,9999,3
1994,17,7,9,5,21,1,1,1,39,1,9,7,7,1980,1
529,17,2,9,2,5,10,2,1,39,1,9,7,7,1992,1
2140,2,8,9,7,17,11,2,1,39,1,9,7,99,9999,1
2210,2,8,9,7,17,11,2,1,39,1,9,7,99,9999,1
2280,2,8,9,7,17,11,2,1,39,1,9,7,99,9999,1
767,8,3,9,7,8,22,1,1,39,1,9,7,9,9999,4
1982,16,7,9,4,16,1,1,1,39,1,2,1,5,1993,1
2023,20,7,9,1,16,14,1,1,39,1,2,1,2,1998,1
1482,17,5,9,7,20,9,1,1,39,1,2,1,6,9999,1
2707,20,9,9,7,5,1,1,1,39,1,2,1,6,1995,2
761,8,3,9,7,4,1,1,1,39,1,2,2,14,1995,2
2447,20,8,9,4,17,17,2,1,39,1,2,3,8,1993,1
2108,31,7,9,5,15,5,2,1,39,1,2,3,3,1994,1
55,5,1,9,1,9,14,1,1,39,1,2,3,7,1974,2
1971,14,7,9,2,0,10,2,1,39,1,2,3,5,1992,2
3383,18,12,9,5,23,12,1,1,39,1,2,3,6,1994,2
1620,5,6,9,5,0,11,2,1,39,1,2,3,3,9999,2
816,12,3,9,4,21,17,1,1,39,1,2,3,4,1982,3
3290,6,12,9,7,21,19,2,1,39,1,2,4,3,2006,2
1681,12,6,9,5,17,20,2,1,39,1,2,5,2,9999,1
3309,8,12,9,2,4,14,2,1,39,1,2,9,2,9999,2
2152,3,8,9,1,14,9,2,1,39,1,1,1,99,9999,1
2222,3,8,9,1,14,9,2,1,39,1,1,1,99,9999,1
2292,3,8,9,1,14,9,2,1,39,1,1,1,99,9999,1
2440,20,8,9,4,18,12,2,1,39,1,1,1,2,9999,1
9,1,1,9,4,8,5,2,1,39,1,1,1,14,1983,3
497,14,2,9,6,1,1,1,1,39,1,1,2,3,2007,1
