,num_hecho,dia_ocu,mes_ocu,dia_sem_ocu,hora_ocu,depto_ocu,areag_ocu,sexo_pil,edad_pil,g_edad_pil,estado_pil,tipo_vehi,color_vehi,modelo_vehi,causa_acc,year,zona_ocu
3525,2163,4,8,2,10,1,2,9,999,99,1,99,99,9999,1,2009,99
3526,2233,4,8,2,10,1,2,9,999,99,1,99,99,9999,1,2009,99
3527,2303,4,8,2,10,1,2,9,999,99,1,99,99,9999,1,2009,99
0,-1,1,12,3,0,19,2,1,35,-1,1,1,4,9999,1,2010,99
1,-1,1,9,3,1,1,1,1,23,-1,1,1,2,9999,1,2010,18
2,-1,1,11,1,1,1,1,1,23,-1,9,1,1,9999,1,2010,1
3,-1,1,3,1,2,1,1,1,20,-1,9,4,5,9999,1,2010,1
4,-1,1,2,1,4,1,1,2,37,-1,2,1,1,1993,1,2010,1
5,-1,1,7,4,4,1,1,9,999,-1,9,5,99,9999,1,2010,1
6,-1,1,5,6,6,1,1,1,24,-1,2,1,4,9999,2,2010,9
7,-1,1,8,7,10,1,1,1,42,-1,1,12,1,1998,1,2010,1
8,-1,1,4,4,17,1,1,1,999,-1,9,4,1,9999,1,2010,17
9,-1,1,1,5,21,1,2,9,999,-1,9,1,3,9999,1,2010,99
10,-1,1,10,5,23,1,1,1,26,-1,1,4,5,9999,1,2010,5
11,-1,1,6,2,23,5,2,1,41,-1,1,1,9,1998,4,2010,99
12,-1,1,10,5,0,11,1,1,25,-1,1,3,5,9999,1,2010,1
13,-1,1,7,4,2,1,1,9,999,-1,9,3,2,9999,2,2010,17
14,-1,1,3,1,3,1,2,1,42,-1,9,4,5,9999,1,2010,99
15,-1,1,6,2,7,14,2,1,16,-1,1,3,1,1985,3,2010,99
16,-1,1,5,6,8,1,1,1,37,-1,9,4,5,9999,1,2010,4
17,-1,1,9,3,8,1,1,1,29,-1,1,12,7,1995,1,2010,9
18,-1,1,8,7,11,12,2,9,999,-1,9,3,4,1987,4,2010,99
19,-1,1,12,3,20,5,2,9,999,-1,9,14,1,2004,1,2010,99
20,-1,1,1,5,20,22,2,1,21,-1,9,4,5,9999,4,2010,99
21,-1,1,4,4,21,1,1,1,39,-1,1,1,9,1997,1,2010,12
22,-1,1,11,1,22,1,1,9,999,-1,9,10,99,9999,1,2010,3
23,-1,1,2,1,23,9,2,1,35,-1,2,1,4,2004,2,2010,99
24,-1,1,11,1,0,22,2,1,32,-1,9,2,4,9999,4,2010,99
25,-1,1,7,4,1,1,1,1,999,-1,1,9,99,9999,1,2010,13
26,-1,1,1,5,1,5,2,1,35,-1,2,4,3,9999,4,2010,99
27,-1,1,8,7,4,19,2,1,19,-1,1,3,5,9999,2,2010,99
28,-1,1,5,6,7,1,1,9,999,-1,9,99,99,9999,1,2010,1
29,-1,1,9,3,7,2,2,1,30,-1,1,1,4,2004,1,2010,99
30,-1,1,3,1,7,1,1,1,22,-1,9,12,1,9999,3,2010,12
31,-1,1,12,3,11,5,2,1,22,-1,1,3,5,9999,1,2010,99
32,-1,1,6,2,12,14,2,1,19,-1,2,14,1,2008,3,2010,99
33,-1,1,4,4,15,1,1,1,25,-1,2,2,3,2003,2,2010,12
34,-1,1,2,1,17,13,2,1,25,-1,9,3,2,2006,1,2010,99
35,-1,1,10,5,22,14,2,1,27,-1,2,3,5,9999,2,2010,99
36,-1,1,4,4,5,1,2,1,28,-1,1,3,1,9999,4,2010,99
37,-1,1,7,4,6,1,2,9,999,-1,9,1,5,1991,2,2010,99
38,-1,1,3,1,7,1,1,1,33,-1,9,4,99,9999,1,2010,11
39,-1,1,6,2,7,3,2,1,70,-1,1,4,1,9999,1,2010,99
40,-1,1,11,1,10,5,2,2,67,-1,9,1,3,2006,1,2010,99
41,-1,1,8,7,11,5,1,1,48,-1,1,2,4,9999,1,2010,1
42,-1,2,10,6,14,1,2,1,27,-1,2,4,2,9999,1,2010,99
43,-1,1,1,5,15,5,2,1,25,-1,1,4,1,9999,1,2010,99
44,-1,1,9,3,16,7,2,1,27,-1,1,1,16,1990,1,2010,99
45,-1,2,2,2,17,1,2,1,27,-1,9,4,99,2005,1,2010,99
46,-1,1,12,3,18,16,2,2,26,-1,1,2,6,9999,1,2010,99
47,-1,1,5,6,20,1,1,1,28,-1,1,4,99,9999,1,2010,1
48,-1,1,4,4,5,1,1,1,28,-1,2,1,6,1997,3,2010,11
49,-1,1,9,3,7,3,2,1,25,-1,1,4,1,2008,1,2010,99
50,-1,1,6,2,9,11,2,1,47,-1,1,4,1,2008,1,2010,99
51,-1,1,3,1,10,11,2,1,40,-1,9,3,11,2006,1,2010,99
52,-1,1,12,3,12,16,2,1,21,-1,9,5,1,9999,2,2010,99
53,-1,1,8,7,14,5,2,2,28,-1,1,1,4,2007,3,2010,99
54,-1,2,10,6,14,22,2,1,31,-1,9,5,3,1993,3,2010,99
55,-1,2,2,2,17,8,2,1,64,-1,9,7,8,1984,3,2010,99
56,-1,1,1,5,18,5,2,1,38,-1,2,3,8,9999,1,2010,99
57,-1,1,5,6,18,1,1,1,33,-1,1,1,5,9999,1,2010,18
58,-1,1,11,1,19,5,1,1,21,-1,9,4,1,2007,1,2010,99
59,-1,1,7,4,19,20,2,1,35,-1,9,99,99,9999,2,2010,99
60,-1,1,1,5,0,11,2,1,54,-1,1,3,3,9999,2,2010,99
61,-1,1,9,3,8,9,2,1,50,-1,1,9,3,9999,2,2010,99
62,-1,1,5,6,10,1,1,1,57,-1,1,4,1,9999,1,2010,10
63,-1,1,7,4,18,16,2,1,999,-1,1,2,11,9999,1,2010,99
64,-1,3,2,3,19,1,1,2,19,-1,1,1,9,9999,1,2010,9
65,-1,1,12,3,19,18,2,9,999,-1,9,6,1,9999,1,2010,99
66,-1,2,3,2,21,1,1,1,28,-1,9,1,1,1998,1,2010,1
67,-1,1,4,4,22,1,1,9,999,-1,9,2,10,9999,2,2010,3
68,-1,1,8,7,22,9,1,1,22,-1,1,9,2,1997,1,2010,1
69,-1,1,11,1,22,5,2,1,44,-1,2,3,6,1995,4,2010,99
70,-1,2,6,3,23,1,1,1,48,-1,1,9,2,9999,1,2010,8
71,-1,2,10,6,23,20,2,1,36,-1,9,3,3,9999,2,2010,99
72,-1,2,6,3,2,1,1,1,28,-1,1,4,1,2007,2,2010,11
73,-1,2,12,4,6,1,1,1,22,-1,9,3,6,2001,1,2010,12
74,-1,1,8,7,6,13,2,1,22,-1,2,3,99,9999,2,2010,99
75,-1,1,5,6,7,1,1,1,22,-1,2,1,5,9999,2,2010,7
76,-1,3,2,3,8,12,2,9,999,-1,9,7,2,9999,3,2010,99
77,-1,2,10,6,11,5,2,1,50,-1,9,4,5,2005,1,2010,99
78,-1,1,11,1,11,5,2,1,22,-1,9,3,2,9999,2,2010,99
79,-1,1,1,5,12,11,2,1,23,-1,9,4,1,9999,4,2010,99
80,-1,2,9,4,15,1,2,2,43,-1,1,1,4,2002,1,2010,99
81,-1,2,3,2,19,1,1,1,48,-1,9,4,5,2006,1,2010,13
82,-1,1,7,4,19,16,2,1,22,-1,2,3,9,1994,2,2010,99
83,-1,1,4,4,20,1,1,1,45,-1,9,4,3,9999,2,2010,4
84,-1,1,1,5,6,9,1,1,23,-1,9,1,5,1992,2,2010,2
85,-1,1,4,4,7,19,2,1,50,-1,1,1,4,2003,4,2010,99
86,-1,2,12,4,9,1,2,1,36,-1,9,5,1,9999,2,2010,99
87,-1,1,8,7,10,17,1,1,19,-1,1,4,99,9999,1,2010,99
88,-1,1,11,1,11,11,2,1,33,-1,2,1,11,2006,1,2010,99
89,-1,2,9,4,14,5,2,1,21,-1,1,9,2,2008,2,2010,99
90,-1,3,2,3,15,13,2,1,37,-1,1,3,5,2007,4,2010,99
91,-1,2,3,2,17,10,2,1,34,-1,9,3,3,1979,4,2010,99
92,-1,2,6,3,17,1,1,9,999,-1,9,7,1,9999,4,2010,1
93,-1,1,5,6,19,1,1,1,22,-1,1,4,5,9999,1,2010,11
94,-1,1,7,4,20,15,1,1,52,-1,1,1,4,2007,1,2010,1
95,-1,2,10,6,20,10,2,9,999,-1,9,5,99,9999,1,2010,99
96,-1,1,1,5,1,13,2,9,999,-1,9,3,99,9999,4,2010,99
97,-1,1,4,4,6,5,2,1,25,-1,1,1,6,9999,3,2010,99
98,-1,2,6,3,8,1,1,1,27,-1,1,7,7,9999,2,2010,3
99,-1,2,9,4,10,12,2,1,40,-1,1,12,1,9999,1,2010,99
100,-1,2,3,2,11,11,2,9,999,-1,9,12,13,9999,1,2010,99
101,-1,1,5,6,11,1,1,1,37,-1,2,1,2,2003,2,2010,7
102,-1,1,7,4,14,2,2,1,22,-1,1,4,5,2010,1,2010,99
103,-1,2,12,4,15,21,2,1,35,-1,2,2,2,2007,1,2010,99
104,-1,1,8,7,19,3,1,1,27,-1,1,1,1,1998,1,2010,99
105,-1,2,10,6,19,9,2,1,23,-1,9,4,1,9999,1,2010,99
106,-1,1,11,1,23,9,2,1,38,-1,9,1,4,2004,1,2010,99
107,-1,3,2,3,23,18,1,1,19,-1,9,4,99,9999,4,2010,99
108,-1,2,8,1,3,1,1,1,27,-1,1,4,1,9999,1,2010,1
109,-1,3,2,3,13,17,2,9,999,-1,9,3,4,9999,1,2010,99
110,-1,2,9,4,15,14,2,1,34,-1,1,14,99,2008,2,2010,99
111,-1,2,10,6,17,17,2,1,53,-1,9,14,1,9999,1,2010,99
112,-1,1,1,5,17,18,2,1,33,-1,1,2,4,1991,3,2010,99
113,-1,1,11,1,19,9,2,2,34,-1,9,4,7,2007,1,2010,99
114,-1,2,12,4,19,5,2,1,21,-1,9,4,99,9999,1,2010,99
115,-1,2,3,2,20,9,2,2,32,-1,9,1,2,9999,1,2010,99
116,-1,1,7,4,20,18,2,1,27,-1,1,4,5,2007,1,2010,99
117,-1,1,4,4,20,5,2,1,43,-1,1,2,99,9999,4,2010,99
118,-1,1,5,6,21,1,1,9,999,-1,9,1,8,9999,1,2010,5
119,-1,2,6,3,21,1,1,1,50,-1,1,1,6,9999,1,2010,6
120,-1,2,10,6,0,17,2,1,20,-1,9,4,99,9999,1,2010,99
121,-1,3,12,5,0,1,1,1,26,-1,2,1,6,9999,1,2010,2
122,-1,3,9,5,7,1,1,1,47,-1,1,1,14,2001,1,2010,1
123,-1,4,2,4,7,21,1,1,43,-1,9,3,9,9999,3,2010,99
124,-1,2,3,2,8,9,1,1,45,-1,9,9,2,9999,1,2010,5
125,-1,1,11,1,11,12,2,1,53,-1,9,4,3,2004,1,2010,99
126,-1,1,4,4,12,5,1,1,17,-1,1,4,99,9999,2,2010,15
127,-1,1,5,6,16,22,2,1,27,-1,2,1,2,1989,2,2010,99
128,-1,2,8,1,18,1,1,1,24,-1,1,3,1,2006,1,2010,8
129,-1,1,1,5,19,18,2,1,54,-1,9,4,99,9999,1,2010,99
130,-1,2,6,3,19,22,2,1,28,-1,2,3,3,2008,2,2010,99
131,-1,1,7,4,21,17,2,1,55,-1,1,3,4,9999,1,2010,99
132,-1,3,12,5,0,1,1,1,20,-1,9,1,4,2003,1,2010,18
133,-1,3,9,5,1,1,1,2,52,-1,1,2,4,2010,1,2010,10
134,-1,2,8,1,2,1,1,1,34,-1,1,4,5,9999,2,2010,11
135,-1,1,5,6,11,20,2,1,17,-1,1,2,99,9999,3,2010,99
136,-1,1,4,4,13,5,1,2,22,-1,1,4,1,9999,1,2010,99
137,-1,1,11,1,13,13,1,2,41,-1,9,1,99,9999,1,2010,99
138,-1,17,2,3,15,17,2,1,30,-1,9,2,99,9999,1,2010,99
139,-1,2,7,5,18,16,2,1,18,-1,1,14,1,9999,1,2010,99
140,-1,2,3,2,20,16,2,1,43,-1,9,9,6,9999,1,2010,99
141,-1,2,6,3,20,22,2,1,24,-1,2,1,2,1995,2,2010,99
142,-1,1,1,5,21,18,2,2,17,-1,9,4,99,9999,4,2010,99
143,-1,2,10,6,22,17,2,1,21,-1,9,4,99,9999,1,2010,99
144,-1,1,1,5,0,17,2,1,27,-1,2,1,1,9999,3,2010,99
145,-1,1,5,6,9,6,2,9,999,-1,9,7,99,9999,1,2010,99
146,-1,2,3,2,9,17,2,1,20,-1,9,3,5,9999,3,2010,99
147,-1,1,4,4,14,6,2,1,999,-1,9,3,99,9999,3,2010,99
148,-1,4,2,4,17,20,2,1,22,-1,9,3,99,9999,1,2010,99
149,-1,2,6,3,17,20,2,1,30,-1,1,3,5,2009,1,2010,99
150,-1,3,12,5,18,1,1,1,29,-1,9,11,2,9999,1,2010,7
151,-1,2,10,6,20,17,2,1,23,-1,9,4,99,9999,1,2010,99
152,-1,3,7,6,20,1,1,1,53,-1,1,3,2,9999,2,2010,12
153,-1,3,9,5,21,1,1,1,25,-1,2,1,8,9999,1,2010,15
154,-1,1,11,1,22,16,1,1,35,-1,9,4,1,9999,1,2010,5
155,-1,2,8,1,22,1,1,9,999,-1,9,9,4,9999,4,2010,6
156,-1,1,11,1,1,1,1,1,19,-1,9,1,1,9999,2,2010,5
157,-1,4,2,4,2,13,2,9,999,-1,9,3,99,9999,3,2010,99
158,-1,1,5,6,3,10,2,1,28,-1,2,1,5,2005,2,2010,99
159,-1,3,10,7,4,1,1,1,30,-1,1,1,7,9999,2,2010,3
160,-1,3,9,5,8,1,1,1,999,-1,1,4,3,9999,1,2010,6
161,-1,3,12,5,8,1,1,1,26,-1,9,12,1,9999,1,2010,18
162,-1,2,3,2,11,1,1,1,35,-1,9,12,1,9999,1,2010,4
163,-1,2,8,1,11,20,2,1,20,-1,1,4,99,9999,1,2010,99
164,-1,2,6,3,12,5,1,1,45,-1,1,5,5,9999,1,2010,1
165,-1,3,7,6,15,5,2,1,27,-1,1,12,99,9999,3,2010,99
166,-1,1,4,4,16,10,2,9,999,-1,9,3,7,9999,4,2010,99
167,-1,2,1,6,18,22,2,1,30,-1,2,2,5,1999,1,2010,99
168,-1,1,5,6,7,11,2,9,999,-1,9,9,4,9999,2,2010,99
169,-1,2,1,6,8,6,2,1,29,-1,1,5,1,9999,1,2010,99
170,-1,3,7,6,8,5,2,1,33,-1,1,12,1,9999,1,2010,99
171,-1,3,12,5,10,1,1,9,999,-1,9,12,1,9999,1,2010,10
172,-1,5,2,5,11,1,1,1,51,-1,2,2,2,9999,2,2010,1
173,-1,3,3,3,12,1,1,1,47,-1,9,10,2,2006,1,2010,1
174,-1,2,8,1,16,5,2,1,46,-1,1,3,9,9999,1,2010,99
175,-1,3,10,7,19,5,1,1,52,-1,1,1,9,1999,1,2010,1
176,-1,3,9,5,20,21,2,1,25,-1,2,1,2,1993,1,2010,99
177,-1,1,11,1,20,17,1,1,28,-1,2,3,5,1998,2,2010,99
178,-1,1,4,4,21,9,2,9,999,-1,9,3,99,9999,1,2010,99
179,-1,2,6,3,23,9,2,1,20,-1,2,4,1,9999,4,2010,99
180,-1,1,4,4,2,12,2,1,27,-1,2,3,1,1984,2,2010,99
181,-1,3,7,6,5,12,2,1,19,-1,1,3,1,9999,1,2010,99
182,-1,3,9,5,6,5,2,9,999,-1,9,3,99,9999,1,2010,99
183,-1,3,3,3,11,1,1,1,33,-1,9,4,9,9999,1,2010,18
184,-1,2,8,1,11,5,2,9,999,-1,9,6,2,9999,4,2010,99
185,-1,1,11,1,14,17,1,1,21,-1,9,4,5,9999,1,2010,99
186,-1,2,1,6,16,9,1,9,999,-1,9,9,6,9999,1,2010,1
187,-1,3,12,5,17,1,2,2,40,-1,9,3,5,2007,1,2010,99
188,-1,5,2,5,20,1,1,1,22,-1,2,1,14,2000,1,2010,6
189,-1,3,10,7,20,9,2,9,999,-1,9,2,11,1999,2,2010,99
190,-1,1,5,6,22,9,2,1,31,-1,2,5,99,1997,1,2010,99
191,-1,2,6,3,22,9,1,9,999,-1,9,6,8,9999,1,2010,7
192,-1,3,12,5,0,22,2,1,26,-1,9,5,2,9999,3,2010,99
193,-1,3,10,7,2,9,2,1,49,-1,2,3,3,9999,1,2010,99
194,-1,1,4,4,3,12,2,1,17,-1,2,4,99,9999,2,2010,99
195,-1,1,11,1,4,17,2,1,23,-1,9,4,99,9999,2,2010,99
196,-1,3,9,5,5,11,2,1,31,-1,1,1,9,9999,2,2010,99
197,-1,2,6,3,8,9,2,1,31,-1,1,4,1,9999,1,2010,99
198,-1,5,2,5,10,1,2,1,34,-1,9,4,5,2008,1,2010,99
199,-1,3,7,6,10,12,2,9,999,-1,9,9,99,9999,3,2010,99
200,-1,3,3,3,12,1,1,1,46,-1,9,2,5,9999,1,2010,12
201,-1,2,1,6,18,14,2,9,999,-1,9,3,4,9999,1,2010,99
202,-1,1,5,6,18,8,2,9,999,-1,9,12,99,9999,1,2010,99
203,-1,2,8,1,21,9,2,1,30,-1,2,1,6,1975,1,2010,99
204,-1,2,8,1,2,12,2,9,999,-1,9,3,7,9999,2,2010,99
205,-1,3,10,7,4,9,2,1,32,-1,2,3,4,9999,1,2010,99
206,-1,2,1,6,8,7,2,9,999,-1,9,5,2,9999,1,2010,99
207,-1,3,7,6,9,13,2,1,999,-1,1,3,99,9999,1,2010,99
208,-1,1,4,4,10,13,2,9,999,-1,9,3,2,9999,1,2010,99
209,-1,1,11,1,11,5,2,1,22,-1,9,3,2,9999,2,2010,99
210,-1,1,5,6,14,16,2,1,34,-1,1,4,5,9999,1,2010,99
211,-1,3,3,3,17,1,1,1,50,-1,9,4,5,9999,1,2010,7
212,-1,3,12,5,17,5,2,1,38,-1,9,3,2,2004,3,2010,99
213,-1,3,9,5,19,9,1,9,999,-1,9,1,9,9999,1,2010,8
214,-1,5,2,5,19,1,2,1,25,-1,1,2,10,1985,3,2010,99
215,-1,2,6,3,20,18,2,1,32,-1,1,3,3,9999,1,2010,99
216,-1,1,4,4,0,16,2,1,33,-1,1,9,2,2009,1,2010,99
217,-1,2,6,3,6,4,2,1,999,-1,1,3,5,9999,1,2010,99
218,-1,3,3,3,13,1,2,1,24,-1,9,4,3,9999,1,2010,99
219,-1,5,2,5,14,22,2,1,62,-1,2,1,6,1998,2,2010,99
220,-1,2,8,1,16,13,1,1,18,-1,1,4,99,9999,1,2010,1
221,-1,3,7,6,17,16,2,1,39,-1,1,3,2,9999,2,2010,99
222,-1,3,12,5,18,10,1,9,999,-1,9,5,2,9999,2,2010,1
223,-1,2,1,6,20,5,2,1,30,-1,9,3,9,2008,1,2010,99
224,-1,1,5,6,20,16,2,1,26,-1,1,3,5,9999,3,2010,99
225,-1,3,10,7,22,2,2,1,43,-1,1,3,1,2004,2,2010,99
226,-1,3,9,5,23,9,2,2,25,-1,2,3,2,2010,2,2010,99
227,-1,1,11,1,23,6,2,2,17,-1,9,3,2,1977,3,2010,99
228,-1,3,12,5,0,9,1,1,25,-1,9,1,3,9999,1,2010,99
229,-1,1,5,6,2,15,2,1,59,-1,2,1,2,2007,2,2010,99
230,-1,2,8,1,10,13,2,9,999,-1,9,3,3,9999,3,2010,99
231,-1,5,2,5,12,5,2,1,38,-1,1,3,2,9999,3,2010,99
232,-1,2,6,3,16,3,2,1,50,-1,1,2,6,2007,1,2010,99
233,-1,3,1,7,18,20,2,1,28,-1,9,4,99,9999,1,2010,99
234,-1,3,3,3,18,1,1,1,37,-1,9,4,99,9999,1,2010,99
235,-1,1,4,4,18,18,1,1,25,-1,9,1,6,9999,4,2010,99
236,-1,3,10,7,19,17,2,1,16,-1,1,4,3,9999,1,2010,99
237,-1,2,11,2,20,1,1,1,18,-1,2,4,3,2009,2,2010,12
238,-1,3,9,5,21,12,2,9,999,-1,9,5,99,9999,1,2010,99
239,-1,3,7,6,22,2,2,1,16,-1,9,4,1,9999,1,2010,99
240,-1,3,12,5,0,9,1,9,999,-1,9,6,99,9999,1,2010,99
241,-1,3,3,3,3,19,2,1,46,-1,2,6,2,1993,3,2010,99
242,-1,4,10,1,10,1,1,1,29,-1,1,3,5,9999,1,2010,5
243,-1,3,9,5,11,16,1,1,24,-1,1,4,1,9999,1,2010,5
244,-1,1,5,6,14,15,2,1,48,-1,1,13,1,9999,1,2010,99
245,-1,5,2,5,16,10,2,1,24,-1,1,4,99,2009,1,2010,99
246,-1,3,7,6,16,1,2,9,999,-1,9,12,99,9999,3,2010,99
247,-1,2,11,2,19,19,2,1,21,-1,9,2,1,9999,1,2010,99
248,-1,1,4,4,20,17,1,1,40,-1,1,3,6,9999,1,2010,99
249,-1,3,6,4,20,1,1,1,28,-1,2,1,11,9999,1,2010,2
250,-1,2,8,1,20,16,2,1,45,-1,1,3,6,1994,1,2010,99
251,-1,3,1,7,23,19,2,1,48,-1,9,1,11,9999,3,2010,99
252,-1,2,8,1,1,17,2,1,24,-1,1,4,1,9999,2,2010,99
253,-1,3,12,5,2,9,1,1,22,-1,9,4,1,2008,1,2010,99
254,-1,4,10,1,3,1,2,1,28,-1,2,6,5,9999,2,2010,99
255,-1,3,9,5,8,14,2,1,26,-1,1,5,7,1989,3,2010,99
256,-1,6,2,6,10,1,1,1,21,-1,9,1,5,9999,1,2010,7
257,-1,3,1,7,12,5,2,1,28,-1,1,4,99,9999,1,2010,99
258,-1,4,7,7,12,1,1,1,20,-1,1,4,1,9999,1,2010,1
259,-1,3,6,4,16,1,1,1,32,-1,1,4,5,9999,1,2010,3
260,-1,1,5,6,18,2,2,1,61,-1,2,3,5,1998,4,2010,99
261,-1,3,3,3,20,5,2,1,23,-1,2,1,99,9999,1,2010,99
262,-1,1,4,4,20,14,2,9,999,-1,2,2,1,1996,3,2010,99
263,-1,2,11,2,20,5,1,1,25,-1,2,4,6,9999,1,2010,1
264,-1,4,7,7,2,1,1,1,32,-1,1,4,99,9999,1,2010,2
265,-1,3,1,7,3,9,2,9,999,-1,9,3,8,9999,1,2010,99
266,-1,1,5,6,9,18,2,1,25,-1,1,4,5,9999,1,2010,99
267,-1,2,11,2,10,10,2,1,42,-1,2,1,5,1993,1,2010,99
268,-1,3,3,3,12,10,1,9,999,-1,9,1,3,9999,2,2010,99
269,-1,1,4,4,13,4,2,1,29,-1,2,1,9,9999,1,2010,99
270,-1,3,6,4,13,5,2,1,28,-1,1,4,1,9999,1,2010,99
271,-1,3,9,5,17,14,2,9,999,-1,9,9,3,9999,3,2010,99
272,-1,2,8,1,18,14,2,1,33,-1,1,3,1,1993,2,2010,99
273,-1,4,10,1,20,1,1,1,48,-1,2,1,10,9999,1,2010,18
274,-1,6,2,6,23,1,1,1,34,-1,2,1,1,9999,1,2010,99
275,-1,3,12,5,23,12,1,1,35,-1,9,1,99,2003,1,2010,4
276,-1,1,5,6,1,17,2,1,24,-1,1,4,99,9999,1,2010,99
277,-1,2,4,5,2,1,1,9,999,-1,9,10,2,9999,1,2010,1
278,-1,4,7,7,3,2,2,1,29,-1,1,3,9,1992,1,2010,99
279,-1,3,12,5,5,18,2,1,26,-1,9,4,99,1984,1,2010,99
280,-1,3,3,3,15,13,1,1,41,-1,9,5,8,9999,1,2010,99
281,-1,2,11,2,18,11,2,9,999,-1,9,5,99,9999,3,2010,99
282,-1,3,1,7,19,9,2,1,44,-1,9,4,5,9999,1,2010,99
283,-1,4,9,6,19,1,1,1,40,-1,1,1,4,1994,1,2010,1
284,-1,2,8,1,21,3,2,1,37,-1,1,6,16,1998,1,2010,99
285,-1,3,6,4,22,10,1,9,999,-1,9,4,1,9999,1,2010,1
286,-1,6,2,6,22,21,1,1,21,-1,2,4,1,9999,2,2010,99
287,-1,4,10,1,22,1,1,1,31,-1,2,10,2,2003,2,2010,11
288,-1,1,5,6,1,17,2,1,30,-1,1,99,99,9999,4,2010,99
289,-1,4,9,6,2,1,1,1,30,-1,2,4,1,9999,4,2010,24
290,-1,6,2,6,14,20,2,1,59,-1,9,4,99,9999,1,2010,99
291,-1,4,7,7,18,18,2,1,34,-1,1,99,99,9999,1,2010,99
292,-1,4,10,1,19,20,2,1,23,-1,9,4,5,9999,1,2010,99
293,-1,2,11,2,19,13,2,9,999,-1,9,3,99,9999,1,2010,99
294,-1,3,3,3,20,13,1,1,999,-1,9,1,5,1994,1,2010,99
295,-1,3,6,4,20,11,2,9,999,-1,9,3,99,9999,1,2010,99
296,-1,3,1,7,21,13,2,9,999,-1,9,5,99,9999,2,2010,99
297,-1,3,12,5,22,18,2,1,34,-1,9,4,4,9999,1,2010,99
298,-1,2,4,5,22,1,1,9,999,-1,9,12,99,9999,2,2010,5
299,-1,2,8,1,23,3,2,1,30,-1,1,3,1,9999,2,2010,99
300,-1,3,12,5,0,4,2,1,999,-1,1,4,4,9999,1,2010,99
301,-1,1,5,6,1,14,2,9,999,-1,9,1,1,9999,1,2010,99
302,-1,2,4,5,11,1,1,1,999,-1,9,3,5,9999,1,2010,6
303,-1,4,10,1,15,20,2,9,999,-1,9,99,99,9999,1,2010,99
304,-1,2,11,2,16,3,2,1,26,-1,2,4,4,9999,1,2010,99
305,-1,3,1,7,16,15,2,1,23,-1,9,3,3,1995,3,2010,99
306,-1,4,9,6,19,1,1,1,19,-1,1,1,99,9999,4,2010,18
307,-1,6,2,6,21,5,2,1,32,-1,9,1,3,9999,1,2010,99
308,-1,3,3,3,21,13,2,1,23,-1,2,3,1,9999,2,2010,99
309,-1,3,6,4,22,9,1,9,999,-1,9,1,99,9999,1,2010,1
310,-1,4,7,7,22,17,2,1,46,-1,1,3,5,9999,3,2010,99
311,-1,3,8,2,23,1,1,1,38,-1,9,5,3,9999,2,2010,9
312,-1,4,9,6,4,1,2,1,19,-1,2,1,3,2003,1,2010,99
313,-1,1,5,6,5,14,1,1,27,-1,9,4,99,9999,1,2010,5
314,-1,6,2,6,10,2,2,1,41,-1,1,6,99,9999,1,2010,99
315,-1,3,3,3,11,13,2,9,999,-1,9,3,99,9999,4,2010,99
316,-1,3,1,7,12,18,2,1,31,-1,9,9,99,2007,1,2010,99
317,-1,4,10,1,15,20,2,1,999,-1,9,3,99,9999,1,2010,99
318,-1,3,6,4,16,9,2,1,59,-1,1,4,5,9999,1,2010,99
319,-1,2,11,2,16,18,1,1,24,-1,9,4,99,9999,1,2010,99
320,-1,2,4,5,17,1,1,1,30,-1,2,1,6,9999,1,2010,12
321,-1,5,7,1,18,1,1,1,38,-1,1,10,7,9999,1,2010,1
322,-1,3,8,2,22,1,1,9,999,-1,9,2,6,9999,1,2010,1
323,-1,3,12,5,23,1,1,1,22,-1,9,3,99,9999,1,2010,12
324,-1,4,12,6,4,1,1,1,20,-1,9,1,2,9999,1,2010,1
325,-1,4,9,6,7,1,1,1,29,-1,1,13,7,9999,1,2010,10
326,-1,5,7,1,8,1,1,1,25,-1,1,1,10,1998,2,2010,11
327,-1,2,11,2,12,1,1,1,33,-1,9,4,1,2009,1,2010,12
328,-1,3,3,3,15,2,2,1,20,-1,9,3,6,2006,1,2010,99
329,-1,3,6,4,17,17,2,9,999,-1,9,3,99,9999,1,2010,99
330,-1,4,1,1,17,1,1,1,30,-1,9,9,2,2007,2,2010,18
331,-1,1,5,6,17,3,2,1,24,-1,2,1,1,1987,2,2010,99
332,-1,6,2,6,18,18,2,1,27,-1,9,3,1,9999,2,2010,99
333,-1,3,8,2,19,1,1,9,999,-1,9,1,99,9999,1,2010,18
334,-1,2,4,5,19,1,1,2,40,-1,9,1,99,9999,2,2010,99
335,-1,4,10,1,23,5,1,1,33,-1,1,3,99,9999,3,2010,99
336,-1,4,12,6,0,1,1,1,19,-1,9,4,5,9999,2,2010,6
337,-1,7,2,7,2,22,2,1,24,-1,9,1,5,1999,1,2010,99
338,-1,2,5,7,7,1,2,9,999,-1,9,12,1,9999,1,2010,1
339,-1,2,11,2,7,6,2,1,33,-1,9,5,99,9999,4,2010,99
340,-1,3,6,4,10,14,1,2,15,-1,1,4,1,9999,1,2010,4
341,-1,3,3,3,14,18,1,1,25,-1,9,1,4,2005,1,2010,99
342,-1,4,10,1,14,5,2,1,26,-1,1,3,4,9999,1,2010,99
343,-1,4,1,1,15,5,2,2,30,-1,9,1,6,9999,1,2010,99
