,dia_ocu,mes_ocu,dia_sem_ocu,hora_ocu,depto_ocu,areag_ocu,zona_ocu,sexo_pil,edad_pil,estado_pil,tipo_vehi,color_vehi,modelo_vehi,causa_acc,year,muni_ocu,num_hecho,g_edad_pil,edad_m1
4871,16,3,2,21,4,2,99,1,21,9,4,5,9999,1,2010,-1,-1,-1,1
4872,18,12,6,21,12,2,99,2,30,2,3,6,9999,2,2010,-1,-1,-1,1
4873,24,10,7,21,14,2,99,1,999,9,3,1,9999,4,2010,-1,-1,-1,9
4874,20,5,4,21,18,2,99,9,999,9,3,4,9999,2,2010,-1,-1,-1,9
4875,19,12,7,21,19,2,99,1,21,2,14,1,2006,3,2010,-1,-1,-1,1
4876,23,11,2,21,1,1,3,1,26,1,4,99,9999,1,2010,-1,-1,-1,1
4877,23,11,2,21,1,1,3,1,27,1,1,3,9999,1,2010,-1,-1,-1,1
4878,16,4,5,21,5,2,99,1,53,9,4,99,9999,4,2010,-1,-1,-1,1
4879,24,11,3,21,16,2,99,1,51,2,4,1,9999,2,2010,-1,-1,-1,1
4880,22,8,7,21,1,1,12,1,36,2,1,6,1994,2,2010,-1,-1,-1,1
4881,23,9,4,21,12,2,99,1,16,1,4,1,9999,4,2010,-1,-1,-1,2
4882,23,3,2,21,1,2,99,1,19,2,1,4,2002,2,2010,-1,-1,-1,1
4883,31,1,7,21,15,2,99,1,15,9,4,2,9999,4,2010,-1,-1,-1,2
4884,30,10,6,21,9,2,99,9,999,9,1,99,9999,1,2010,-1,-1,-1,9
4885,31,10,7,21,1,1,5,1,22,2,1,99,9999,2,2010,-1,-1,-1,1
4886,29,5,6,21,18,2,99,1,31,1,4,99,9999,4,2010,-1,-1,-1,1
4887,30,5,7,21,18,2,99,1,31,1,4,3,2008,4,2010,-1,-1,-1,1
4888,28,7,3,21,18,2,99,1,22,1,4,99,9999,2,2010,-1,-1,-1,1
4889,28,7,3,21,14,2,99,9,999,9,3,99,9999,4,2010,-1,-1,-1,9
4890,31,12,5,21,1,1,10,1,25,9,4,99,9999,2,2010,-1,-1,-1,1
4891,1,11,1,22,1,1,3,1,28,9,3,5,2005,1,2010,-1,-1,-1,1
4892,1,11,1,22,1,1,3,9,999,9,10,99,9999,1,2010,-1,-1,-1,9
4893,1,4,4,22,1,1,3,1,28,2,3,2,9999,2,2010,-1,-1,-1,1
4894,1,4,4,22,1,1,3,9,999,9,2,10,9999,2,2010,-1,-1,-1,9
4895,1,8,7,22,9,1,1,1,47,1,3,2,1994,1,2010,-1,-1,-1,1
4896,1,8,7,22,9,1,1,1,22,1,9,2,1997,1,2010,-1,-1,-1,1
4897,2,10,6,22,17,2,99,9,999,9,1,99,9999,1,2010,-1,-1,-1,9
4898,2,10,6,22,17,2,99,1,21,9,4,99,9999,1,2010,-1,-1,-1,1
4899,1,11,1,22,16,1,5,1,29,9,5,2,9999,1,2010,-1,-1,-1,1
4900,1,11,1,22,16,1,5,1,35,9,4,1,9999,1,2010,-1,-1,-1,1
4901,1,5,6,22,9,2,99,9,999,9,8,4,1995,1,2010,-1,-1,-1,9
4902,1,5,6,22,9,2,99,1,31,2,5,99,1997,1,2010,-1,-1,-1,1
4903,2,6,3,22,9,1,7,9,999,9,11,2,9999,1,2010,-1,-1,-1,9
4904,2,6,3,22,9,1,7,9,999,9,6,8,9999,1,2010,-1,-1,-1,9
4905,3,7,6,22,2,2,99,1,16,9,4,1,9999,1,2010,-1,-1,-1,2
4906,3,6,4,22,10,1,1,1,35,2,3,9,1990,1,2010,-1,-1,-1,1
4907,3,6,4,22,10,1,1,9,999,9,4,1,9999,1,2010,-1,-1,-1,9
4908,3,12,5,22,18,2,99,9,999,9,5,2,9999,1,2010,-1,-1,-1,9
4909,3,6,4,22,9,1,1,1,35,1,3,9,1997,1,2010,-1,-1,-1,1
4910,3,6,4,22,9,1,1,9,999,9,1,99,9999,1,2010,-1,-1,-1,9
4911,3,8,2,22,1,1,1,1,19,9,4,1,9999,1,2010,-1,-1,-1,1
4912,3,8,2,22,1,1,1,9,999,9,2,6,9999,1,2010,-1,-1,-1,9
4913,4,1,1,22,6,1,99,9,999,9,3,2,2005,1,2010,-1,-1,-1,9
4914,4,1,1,22,6,1,99,1,25,9,14,1,9999,1,2010,-1,-1,-1,1
4915,3,11,3,22,9,2,99,1,33,1,3,3,9999,1,2010,-1,-1,-1,1
4916,3,11,3,22,9,2,99,2,19,1,1,4,9999,1,2010,-1,-1,-1,1
4917,4,9,6,22,22,2,99,1,999,1,3,1,1987,1,2010,-1,-1,-1,9
4918,4,9,6,22,22,2,99,1,30,2,3,2,1996,1,2010,-1,-1,-1,1
4919,4,12,6,22,20,2,99,1,18,1,4,99,9999,1,2010,-1,-1,-1,1
4920,4,12,6,22,20,2,99,1,49,1,4,99,9999,1,2010,-1,-1,-1,1
4921,2,4,5,22,9,1,3,1,22,2,1,6,1994,1,2010,-1,-1,-1,1
4922,2,4,5,22,9,1,3,1,22,1,1,1,1996,1,2010,-1,-1,-1,1
4923,6,10,3,22,19,2,99,1,43,1,6,3,1986,1,2010,-1,-1,-1,1
4924,6,10,3,22,19,2,99,9,999,9,3,5,1986,1,2010,-1,-1,-1,9
4925,9,2,2,22,7,2,99,1,67,9,3,6,1996,1,2010,-1,-1,-1,1
4926,9,2,2,22,7,2,99,1,51,2,5,4,1998,1,2010,-1,-1,-1,1
4927,6,10,3,22,16,2,99,9,999,9,1,4,1985,1,2010,-1,-1,-1,9
4928,6,10,3,22,16,2,99,9,999,9,5,3,9999,1,2010,-1,-1,-1,9
4929,6,10,3,22,16,2,99,9,999,9,1,6,9999,1,2010,-1,-1,-1,9
4930,5,11,5,22,1,1,1,1,28,9,4,5,9999,1,2010,-1,-1,-1,1
4931,5,11,5,22,1,1,1,1,21,9,1,1,9999,1,2010,-1,-1,-1,1
4932,6,7,2,22,5,2,99,1,39,1,5,2,1996,1,2010,-1,-1,-1,1
4933,6,7,2,22,5,2,99,1,58,1,3,5,2009,1,2010,-1,-1,-1,1
4934,5,8,4,22,14,2,99,9,999,9,9,9,9999,1,2010,-1,-1,-1,9
4935,5,8,4,22,14,2,99,1,36,2,4,1,9999,1,2010,-1,-1,-1,1
4936,5,12,7,22,2,2,99,9,999,9,6,99,9999,1,2010,-1,-1,-1,9
4937,7,3,7,22,6,2,99,9,999,9,1,2,1993,1,2010,-1,-1,-1,9
4938,7,3,7,22,6,2,99,1,23,9,1,8,9999,1,2010,-1,-1,-1,1
4939,11,2,4,22,17,1,99,1,14,9,4,99,9999,1,2010,-1,-1,-1,2
4940,11,2,4,22,17,1,99,1,49,1,14,1,9999,1,2010,-1,-1,-1,1
4941,6,9,1,22,10,2,99,1,18,2,14,1,2008,1,2010,-1,-1,-1,1
4942,6,9,1,22,10,2,99,1,18,2,14,1,2009,1,2010,-1,-1,-1,1
4943,6,12,1,22,1,1,1,1,36,1,1,2,2000,1,2010,-1,-1,-1,1
4944,6,12,1,22,1,1,1,1,25,1,4,1,2001,1,2010,-1,-1,-1,1
4945,8,10,5,22,16,1,99,1,33,2,3,1,1991,1,2010,-1,-1,-1,1
4946,8,10,5,22,16,1,99,9,999,9,2,7,9999,1,2010,-1,-1,-1,9
4947,7,11,7,22,6,1,99,1,32,9,2,2,9999,1,2010,-1,-1,-1,1
4948,7,11,7,22,6,1,99,1,34,9,3,99,9999,1,2010,-1,-1,-1,1
4949,7,11,7,22,10,1,99,1,24,9,3,2,9999,1,2010,-1,-1,-1,1
4950,7,11,7,22,10,1,99,1,24,9,4,5,9999,1,2010,-1,-1,-1,1
4951,9,7,5,22,5,2,99,1,35,1,5,2,1994,1,2010,-1,-1,-1,1
4952,9,7,5,22,5,2,99,1,25,2,1,5,1999,1,2010,-1,-1,-1,1
4953,9,7,5,22,5,2,99,1,19,1,4,5,2007,1,2010,-1,-1,-1,1
4954,9,7,5,22,5,2,99,9,999,9,99,99,9999,1,2010,-1,-1,-1,9
4955,5,5,3,22,17,2,99,9,999,9,4,99,9999,1,2010,-1,-1,-1,9
4956,5,5,3,22,17,2,99,1,22,1,4,99,9999,1,2010,-1,-1,-1,1
4957,7,8,6,22,1,1,5,1,29,2,1,99,2003,1,2010,-1,-1,-1,1
4958,7,8,6,22,1,1,5,9,999,9,1,5,2008,1,2010,-1,-1,-1,9
4959,8,9,3,22,10,1,99,1,15,9,4,1,9999,1,2010,-1,-1,-1,2
4960,8,9,3,22,10,1,99,9,999,9,2,6,9999,1,2010,-1,-1,-1,9
4961,13,2,6,22,1,1,16,1,47,9,2,2,1986,1,2010,-1,-1,-1,1
4962,13,2,6,22,1,1,16,1,30,9,1,5,2006,1,2010,-1,-1,-1,1
4963,13,1,3,22,5,2,99,1,18,9,1,9,9999,1,2010,-1,-1,-1,1
4964,13,1,3,22,5,2,99,1,69,9,3,9,9999,1,2010,-1,-1,-1,1
4965,13,2,6,22,12,2,99,9,999,9,99,99,9999,1,2010,-1,-1,-1,9
4966,9,12,4,22,17,2,99,1,28,9,3,3,2011,1,2010,-1,-1,-1,1
4967,9,12,4,22,17,2,99,1,16,9,4,3,9999,1,2010,-1,-1,-1,2
4968,12,6,6,22,1,2,99,1,40,1,3,2,9999,1,2010,-1,-1,-1,1
4969,12,6,6,22,1,2,99,1,24,1,4,99,9999,1,2010,-1,-1,-1,1
4970,11,10,1,22,1,1,2,1,27,1,9,7,1992,1,2010,-1,-1,-1,1
4971,11,10,1,22,1,1,2,1,24,1,4,5,9999,1,2010,-1,-1,-1,1
4972,10,3,3,22,17,1,99,9,999,9,5,8,1991,1,2010,-1,-1,-1,9
4973,10,3,3,22,17,1,99,1,48,9,3,10,9999,1,2010,-1,-1,-1,1
4974,10,12,5,22,1,1,1,1,35,2,4,3,9999,1,2010,-1,-1,-1,1
4975,10,12,5,22,1,1,1,1,21,1,3,6,9999,1,2010,-1,-1,-1,1
4976,8,8,7,22,9,1,1,1,32,2,1,2,1994,1,2010,-1,-1,-1,1
4977,8,8,7,22,9,1,1,1,24,1,1,11,2003,1,2010,-1,-1,-1,1
4978,11,3,4,22,13,2,99,1,23,9,4,5,2008,1,2010,-1,-1,-1,1
4979,11,3,4,22,13,2,99,1,27,9,4,5,2008,1,2010,-1,-1,-1,1
4980,16,1,6,22,1,1,9,1,19,9,4,1,2000,1,2010,-1,-1,-1,1
4981,16,1,6,22,1,1,9,1,29,9,1,4,2001,1,2010,-1,-1,-1,1
4982,11,7,7,22,11,2,99,1,27,2,4,1,2008,1,2010,-1,-1,-1,1
4983,11,7,7,22,11,2,99,1,25,1,4,1,9999,1,2010,-1,-1,-1,1
4984,16,2,2,22,1,1,5,1,30,9,4,4,9999,1,2010,-1,-1,-1,1
4985,16,2,2,22,1,1,5,9,999,9,3,99,9999,1,2010,-1,-1,-1,9
4986,7,4,3,22,1,1,8,1,23,1,1,6,1993,1,2010,-1,-1,-1,1
4987,7,4,3,22,1,1,8,1,21,1,4,1,2008,1,2010,-1,-1,-1,1
4988,14,11,7,22,2,2,99,1,30,1,4,3,9999,1,2010,-1,-1,-1,1
4989,14,11,7,22,2,2,99,1,31,2,4,1,9999,1,2010,-1,-1,-1,1
4990,11,8,3,22,10,2,99,9,999,9,5,2,1992,1,2010,-1,-1,-1,9
4991,11,8,3,22,10,2,99,9,999,9,6,2,9999,1,2010,-1,-1,-1,9
4992,18,2,4,22,1,1,1,2,48,2,1,4,1998,1,2010,-1,-1,-1,1
4993,18,2,4,22,1,1,1,1,38,1,1,8,9999,1,2010,-1,-1,-1,1
4994,14,3,7,22,21,2,99,1,35,2,3,4,1990,1,2010,-1,-1,-1,1
4995,14,3,7,22,21,2,99,1,42,2,1,2,9999,1,2010,-1,-1,-1,1
4996,17,10,7,22,10,1,1,1,37,2,1,5,1988,1,2010,-1,-1,-1,1
4997,17,10,7,22,10,1,1,1,39,1,1,2,2004,1,2010,-1,-1,-1,1
4998,15,3,1,22,1,1,3,1,30,9,1,3,1983,1,2010,-1,-1,-1,1
4999,15,3,1,22,1,1,3,1,26,9,1,4,1983,1,2010,-1,-1,-1,1
5000,15,3,1,22,1,1,3,1,33,2,2,6,9999,1,2010,-1,-1,-1,1
5001,10,4,6,22,1,1,11,1,26,1,4,1,2007,1,2010,-1,-1,-1,1
5002,10,4,6,22,1,1,11,9,999,9,1,2,9999,1,2010,-1,-1,-1,9
5003,16,8,1,22,10,2,99,1,999,1,3,6,1993,1,2010,-1,-1,-1,9
5004,16,8,1,22,10,2,99,1,999,2,2,5,9999,1,2010,-1,-1,-1,9
5005,22,2,1,22,1,1,10,1,20,1,1,6,1996,1,2010,-1,-1,-1,1
5006,22,2,1,22,1,1,10,1,42,9,1,1,9999,1,2010,-1,-1,-1,1
5007,11,4,7,22,1,1,9,1,37,2,1,4,9999,1,2010,-1,-1,-1,1
5008,11,4,7,22,1,1,9,1,48,1,10,99,9999,1,2010,-1,-1,-1,1
5009,17,9,5,22,1,1,12,9,999,9,99,99,9999,1,2010,-1,-1,-1,9
5010,17,9,5,22,1,1,12,1,21,1,4,1,9999,1,2010,-1,-1,-1,1
5011,23,1,6,22,5,2,99,1,999,1,1,99,1994,1,2010,-1,-1,-1,9
5012,23,1,6,22,5,2,99,1,30,2,3,2,9999,1,2010,-1,-1,-1,1
5013,22,6,2,22,1,1,6,9,999,9,12,1,9999,1,2010,-1,-1,-1,9
5014,17,12,5,22,1,2,99,9,999,9,1,11,9999,1,2010,-1,-1,-1,9
5015,17,12,5,22,1,2,99,1,37,9,4,5,9999,1,2010,-1,-1,-1,1
5016,23,2,2,22,2,2,99,1,35,1,5,2,2000,1,2010,-1,-1,-1,1
5017,23,2,2,22,2,2,99,1,33,2,3,6,2002,1,2010,-1,-1,-1,1
5018,20,11,6,22,20,2,99,9,999,9,4,3,9999,1,2010,-1,-1,-1,9
5019,18,9,6,22,1,1,1,1,23,1,3,5,9999,1,2010,-1,-1,-1,1
5020,18,9,6,22,1,1,1,1,22,2,1,1,9999,1,2010,-1,-1,-1,1
5021,18,9,6,22,1,1,12,9,999,9,12,1,9999,2,2010,-1,-1,-1,9
5022,18,9,6,22,1,1,12,9,999,9,12,1,9999,2,2010,-1,-1,-1,9
5023,25,6,5,22,1,1,7,1,28,1,4,5,2008,1,2010,-1,-1,-1,1
5024,25,6,5,22,1,1,7,9,999,9,3,99,9999,1,2010,-1,-1,-1,9
5025,12,4,1,22,1,1,3,1,32,1,2,3,1992,1,2010,-1,-1,-1,1
5026,12,4,1,22,1,1,3,1,24,1,1,11,1999,1,2010,-1,-1,-1,1
5027,24,10,7,22,1,1,12,1,999,9,1,6,1994,1,2010,-1,-1,-1,9
5028,24,10,7,22,1,1,12,1,17,9,1,3,1999,1,2010,-1,-1,-1,2
5029,18,12,6,22,10,2,99,1,30,1,9,6,2003,1,2010,-1,-1,-1,1
5030,18,12,6,22,10,2,99,1,27,1,9,1,2011,1,2010,-1,-1,-1,1
5031,18,9,6,22,9,2,99,9,999,9,5,99,9999,1,2010,-1,-1,-1,9
5032,18,9,6,22,9,2,99,1,54,9,3,99,9999,1,2010,-1,-1,-1,1
5033,19,8,4,22,9,1,11,1,44,2,1,2,9999,1,2010,-1,-1,-1,1
5034,19,8,4,22,9,1,11,9,999,9,7,99,9999,1,2010,-1,-1,-1,9
5035,24,10,7,22,9,1,1,1,27,9,1,10,1975,1,2010,-1,-1,-1,1
5036,24,10,7,22,9,1,1,1,23,9,4,5,2008,1,2010,-1,-1,-1,1
5037,18,12,6,22,1,1,1,1,25,1,1,2,2005,1,2010,-1,-1,-1,1
5038,18,12,6,22,1,1,1,1,36,1,3,2,2008,1,2010,-1,-1,-1,1
5039,18,12,6,22,5,2,99,9,999,9,6,1,9999,1,2010,-1,-1,-1,9
5040,20,5,4,22,19,2,99,9,999,9,2,99,9999,1,2010,-1,-1,-1,9
5041,20,5,4,22,19,2,99,1,21,1,4,99,9999,1,2010,-1,-1,-1,1
5042,19,9,7,22,17,2,99,1,17,1,4,1,9999,1,2010,-1,-1,-1,2
5043,19,9,7,22,17,2,99,1,34,2,4,1,9999,1,2010,-1,-1,-1,1
5044,20,8,5,22,10,2,99,1,49,2,1,11,1991,1,2010,-1,-1,-1,1
5045,20,8,5,22,10,2,99,1,33,1,3,2,2007,1,2010,-1,-1,-1,1
5046,15,4,4,22,20,2,99,1,43,1,1,9,1987,1,2010,-1,-1,-1,1
5047,22,11,1,22,21,2,99,9,999,9,1,5,1997,1,2010,-1,-1,-1,9
5048,22,11,1,22,21,2,99,1,31,2,4,1,2008,1,2010,-1,-1,-1,1
5049,19,12,7,22,5,1,99,1,40,1,6,3,9999,1,2010,-1,-1,-1,1
5050,21,8,6,22,1,1,3,1,57,2,1,4,1982,1,2010,-1,-1,-1,1
5051,21,8,6,22,1,1,3,1,36,9,4,99,9999,1,2010,-1,-1,-1,1
5052,27,10,3,22,5,2,99,1,57,9,1,2,2006,1,2010,-1,-1,-1,1
5053,27,10,3,22,5,2,99,9,999,9,6,5,9999,1,2010,-1,-1,-1,9
5054,21,9,2,22,10,1,1,1,42,9,3,6,2008,1,2010,-1,-1,-1,1
5055,21,9,2,22,10,1,1,1,28,1,3,2,2010,1,2010,-1,-1,-1,1
5056,24,11,3,22,10,1,1,1,36,1,1,3,1997,1,2010,-1,-1,-1,1
5057,24,11,3,22,10,1,1,1,33,2,1,6,1997,1,2010,-1,-1,-1,1
5058,28,10,4,22,10,2,99,1,16,9,14,1,2010,1,2010,-1,-1,-1,2
5059,28,10,4,22,10,2,99,1,20,9,4,1,9999,1,2010,-1,-1,-1,1
5060,16,4,5,22,17,2,99,1,45,9,1,6,1994,1,2010,-1,-1,-1,1
5061,16,4,5,22,17,2,99,1,21,9,1,2,2004,1,2010,-1,-1,-1,1
5062,22,3,1,22,6,2,99,9,999,9,6,99,9999,1,2010,-1,-1,-1,9
5063,23,7,5,22,16,1,1,1,999,1,3,6,1994,1,2010,-1,-1,-1,9
5064,23,7,5,22,16,1,1,2,999,1,2,5,2001,1,2010,-1,-1,-1,9
5065,30,10,6,22,1,1,1,1,33,1,1,9,9999,1,2010,-1,-1,-1,1
5066,30,10,6,22,1,1,1,1,30,1,12,1,9999,1,2010,-1,-1,-1,1
5067,30,10,6,22,1,1,10,1,45,1,10,2,1992,1,2010,-1,-1,-1,1
5068,30,10,6,22,1,1,10,1,21,1,1,3,2002,1,2010,-1,-1,-1,1
5069,30,10,6,22,16,2,99,1,40,2,1,4,1994,1,2010,-1,-1,-1,1
5070,30,10,6,22,16,2,99,1,24,9,9,2,2009,1,2010,-1,-1,-1,1
5071,24,8,2,22,1,2,99,1,22,2,3,2,9999,1,2010,-1,-1,-1,1
5072,24,8,2,22,1,2,99,1,19,1,3,8,9999,1,2010,-1,-1,-1,1
5073,29,5,6,22,1,1,6,1,25,1,10,2,9999,1,2010,-1,-1,-1,1
5074,29,5,6,22,1,1,6,1,22,2,1,4,9999,1,2010,-1,-1,-1,1
5075,29,5,6,22,1,1,6,9,999,9,9,99,9999,1,2010,-1,-1,-1,9
5076,31,10,7,22,1,1,1,1,30,1,12,1,1991,1,2010,-1,-1,-1,1
5077,31,10,7,22,1,1,1,1,33,1,1,9,9999,1,2010,-1,-1,-1,1
5078,31,10,7,22,1,1,1,1,39,1,1,8,1987,1,2010,-1,-1,-1,1
5079,31,10,7,22,1,1,1,1,42,1,2,9,1992,1,2010,-1,-1,-1,1
5080,29,5,6,22,16,2,99,1,25,2,3,1,1983,2,2010,-1,-1,-1,1
5081,29,5,6,22,16,2,99,1,999,1,5,2,9999,2,2010,-1,-1,-1,9
5082,25,7,7,22,5,2,99,1,999,1,1,10,9999,1,2010,-1,-1,-1,9
5083,25,7,7,22,5,2,99,1,999,2,2,99,9999,1,2010,-1,-1,-1,9
5084,25,3,4,22,1,2,99,9,999,9,6,6,1998,2,2010,-1,-1,-1,9
5085,30,11,2,22,20,2,99,1,44,1,3,4,1989,1,2010,-1,-1,-1,1
5086,30,11,2,22,20,2,99,1,33,1,1,2,1991,1,2010,-1,-1,-1,1
5087,31,10,7,22,16,1,99,1,37,2,9,2,9999,1,2010,-1,-1,-1,1
5088,31,10,7,22,16,1,99,9,999,9,3,4,9999,1,2010,-1,-1,-1,9
5089,27,8,5,22,2,2,99,1,30,1,4,3,9999,1,2010,-1,-1,-1,1
5090,27,8,5,22,2,2,99,1,26,1,1,6,9999,1,2010,-1,-1,-1,1
5091,31,8,2,22,1,1,1,1,53,2,1,2,1995,1,2010,-1,-1,-1,1
5092,31,8,2,22,1,1,1,1,31,2,1,1,9999,1,2010,-1,-1,-1,1
5093,27,4,2,22,14,1,1,1,30,1,4,5,2009,1,2010,-1,-1,-1,1
5094,27,4,2,22,14,1,1,1,35,1,4,1,9999,1,2010,-1,-1,-1,1
5095,31,3,3,22,18,2,99,9,999,9,6,2,1998,1,2010,-1,-1,-1,9
5096,31,3,3,22,17,1,99,1,51,2,4,3,2007,1,2010,-1,-1,-1,1
5097,31,3,3,22,17,1,99,1,24,1,4,5,2008,1,2010,-1,-1,-1,1
5098,1,10,5,22,14,2,99,1,27,2,3,5,9999,2,2010,-1,-1,-1,1
5099,1,11,1,22,5,2,99,1,44,2,3,6,1995,4,2010,-1,-1,-1,1
5100,2,8,1,22,1,1,6,9,999,9,9,4,9999,4,2010,-1,-1,-1,9
5101,3,10,7,22,2,2,99,1,43,1,3,1,2004,2,2010,-1,-1,-1,1
5102,6,2,6,22,21,1,99,1,21,2,4,1,9999,2,2010,-1,-1,-1,1
5103,4,10,1,22,1,1,11,1,31,2,10,2,2003,2,2010,-1,-1,-1,1
5104,2,4,5,22,1,1,5,9,999,9,12,99,9999,2,2010,-1,-1,-1,9
5105,5,9,7,22,12,1,2,1,29,2,3,4,1989,2,2010,-1,-1,-1,1
5106,7,3,7,22,7,1,99,1,51,9,1,2,1985,2,2010,-1,-1,-1,1
5107,8,9,3,22,16,2,99,9,999,9,5,2,9999,2,2010,-1,-1,-1,9
5108,13,6,7,22,21,2,99,1,22,1,11,99,2009,2,2010,-1,-1,-1,1
5109,17,6,4,22,3,2,99,1,58,1,99,99,9999,2,2010,-1,-1,-1,1
5110,19,11,5,22,1,2,99,1,21,2,1,4,9999,4,2010,-1,-1,-1,1
5111,15,9,3,22,13,2,99,1,17,9,4,99,9999,3,2010,-1,-1,-1,2
5112,15,9,3,22,13,2,99,1,17,9,3,99,9999,3,2010,-1,-1,-1,2
5113,19,11,5,22,3,2,99,2,19,1,1,11,1999,2,2010,-1,-1,-1,1
5114,22,1,5,22,2,2,99,1,33,9,3,2,9999,2,2010,-1,-1,-1,1
5115,16,8,1,22,9,2,99,1,27,2,1,4,1997,2,2010,-1,-1,-1,1
5116,17,12,5,22,17,2,99,1,40,1,6,99,9999,1,2010,-1,-1,-1,1
5117,25,2,4,22,5,2,99,1,30,9,3,3,1991,3,2010,-1,-1,-1,1
5118,19,7,1,22,17,2,99,1,999,1,3,99,9999,3,2010,-1,-1,-1,9
5119,21,11,7,22,2,2,99,1,24,2,9,99,9999,3,2010,-1,-1,-1,1
5120,27,6,7,22,1,2,99,1,26,2,2,14,9999,2,2010,-1,-1,-1,1
5121,20,12,1,22,1,1,1,1,21,2,4,1,2008,2,2010,-1,-1,-1,1
5122,28,2,7,22,17,2,99,2,21,9,4,99,9999,4,2010,-1,-1,-1,1
5123,23,9,4,22,19,2,99,1,20,1,4,1,9999,4,2010,-1,-1,-1,1
5124,18,4,7,22,5,1,1,1,18,2,4,99,9999,2,2010,-1,-1,-1,1
5125,24,7,6,22,14,2,99,9,999,9,99,99,9999,2,2010,-1,-1,-1,9
5126,18,4,7,22,17,2,99,1,22,1,4,99,9999,4,2010,-1,-1,-1,1
5127,29,12,3,22,16,2,99,1,28,9,9,2,9999,2,2010,-1,-1,-1,1
5128,30,8,1,22,1,1,7,9,999,9,12,99,9999,1,2010,-1,-1,-1,9
5129,29,7,4,22,1,1,12,1,29,2,4,99,9999,2,2010,-1,-1,-1,1
5130,31,3,3,22,20,2,99,1,21,9,3,5,1999,3,2010,-1,-1,-1,1
5131,29,4,4,22,7,2,99,1,23,1,14,1,9999,3,2010,-1,-1,-1,1
5132,1,10,5,23,1,1,5,9,999,9,1,99,9999,1,2010,-1,-1,-1,9
5133,2,6,3,23,1,1,8,1,48,1,9,2,9999,1,2010,-1,-1,-1,1
5134,1,11,1,23,9,2,99,1,29,2,1,8,1993,1,2010,-1,-1,-1,1
5135,1,11,1,23,9,2,99,1,38,9,1,4,2004,1,2010,-1,-1,-1,1
5136,6,2,6,23,1,1,99,1,39,2,1,4,2001,1,2010,-1,-1,-1,1
5137,6,2,6,23,1,1,99,1,34,2,1,1,9999,1,2010,-1,-1,-1,1
5138,3,12,5,23,12,1,4,1,38,2,1,99,1984,1,2010,-1,-1,-1,1
5139,3,12,5,23,12,1,4,1,35,9,1,99,2003,1,2010,-1,-1,-1,1
5140,3,12,5,23,1,1,12,1,22,9,3,99,9999,1,2010,-1,-1,-1,1
5141,4,10,1,23,5,1,99,1,33,1,3,99,9999,3,2010,-1,-1,-1,1
5142,4,6,5,23,1,2,99,1,31,1,6,99,9999,1,2010,-1,-1,-1,1
5143,4,6,5,23,2,2,99,1,38,1,2,9,1997,1,2010,-1,-1,-1,1
5144,4,6,5,23,2,2,99,1,48,1,3,2,2006,1,2010,-1,-1,-1,1
5145,5,6,6,23,1,1,12,1,38,1,11,2,1996,1,2010,-1,-1,-1,1
5146,5,6,6,23,1,1,12,1,23,2,4,4,9999,1,2010,-1,-1,-1,1
5147,4,12,6,23,1,1,2,1,27,1,1,1,1992,1,2010,-1,-1,-1,1
5148,4,12,6,23,1,1,2,1,27,1,1,6,2002,1,2010,-1,-1,-1,1
5149,4,11,4,23,1,2,99,1,26,2,1,2,1996,1,2010,-1,-1,-1,1
5150,4,11,4,23,1,2,99,1,40,1,2,9,9999,1,2010,-1,-1,-1,1
5151,6,10,3,23,1,1,10,1,999,1,99,99,2009,1,2010,-1,-1,-1,9
5152,6,10,3,23,1,1,10,1,999,1,3,99,9999,1,2010,-1,-1,-1,9
5153,4,12,6,23,1,1,1,1,30,2,1,99,9999,1,2010,-1,-1,-1,1
5154,4,12,6,23,1,1,1,1,35,1,1,99,9999,1,2010,-1,-1,-1,1
5155,2,5,7,23,16,2,99,1,21,1,4,1,2008,1,2010,-1,-1,-1,1
5156,2,5,7,23,16,2,99,1,25,2,4,5,9999,1,2010,-1,-1,-1,1
5157,7,6,1,23,1,1,18,1,31,1,1,2,9999,1,2010,-1,-1,-1,1
5158,7,6,1,23,1,1,18,1,56,2,2,2,9999,1,2010,-1,-1,-1,1
5159,4,12,6,23,1,1,1,1,22,1,2,99,9999,1,2010,-1,-1,-1,1
5160,4,12,6,23,1,1,1,1,999,1,3,5,9999,1,2010,-1,-1,-1,9
5161,2,5,7,23,15,2,99,1,22,1,2,6,1998,1,2010,-1,-1,-1,1
5162,2,5,7,23,15,2,99,1,28,2,3,2,2002,1,2010,-1,-1,-1,1
5163,5,9,7,23,5,2,99,1,25,1,6,9,1997,1,2010,-1,-1,-1,1
5164,5,9,7,23,5,2,99,1,29,2,1,11,2003,1,2010,-1,-1,-1,1
5165,6,7,2,23,1,1,18,1,44,1,99,2,1999,1,2010,-1,-1,-1,1
5166,6,7,2,23,1,1,18,1,28,1,4,5,9999,1,2010,-1,-1,-1,1
5167,3,4,6,23,1,1,12,1,24,1,1,4,9999,1,2010,-1,-1,-1,1
5168,3,4,6,23,1,1,12,9,999,9,7,1,9999,1,2010,-1,-1,-1,9
5169,7,7,3,23,1,1,11,1,20,1,1,6,1998,1,2010,-1,-1,-1,1
5170,7,7,3,23,1,1,11,1,26,1,4,99,9999,1,2010,-1,-1,-1,1
5171,8,6,2,23,1,2,99,1,28,1,5,2,1989,1,2010,-1,-1,-1,1
