,areag_ocu,causa_acc,color_vehi,depto_ocu,dia_ocu,dia_sem_ocu,edad_fall_les,edad_m1,fall_les,g_edad,hora_ocu,mes_ocu,modelo_vehi,num_hecho,sexo_fall_les,tipo_vehi,year,zona_ocu
4959,2,4,-1,12,30,5,18,9,1,2,19,4,-1,-1,1,3,2010,99
4960,2,3,-1,12,24,5,45,9,1,8,16,12,-1,-1,1,1,2010,99
4961,2,1,-1,13,27,6,22,9,1,3,17,2,-1,-1,1,3,2010,99
4962,2,1,-1,13,27,6,26,9,1,4,17,2,-1,-1,1,3,2010,99
4963,2,1,-1,13,27,6,30,9,1,5,17,2,-1,-1,1,3,2010,99
4964,2,1,-1,13,27,6,33,9,1,5,17,2,-1,-1,1,3,2010,99
4965,2,1,-1,13,27,6,33,9,1,5,17,2,-1,-1,1,3,2010,99
4966,2,1,-1,13,27,6,38,9,1,6,17,2,-1,-1,1,3,2010,99
4967,2,2,-1,14,12,5,1,9,1,1,14,2,-1,-1,2,9,2010,99
4968,2,2,-1,14,12,5,4,9,1,1,14,2,-1,-1,1,9,2010,99
4969,2,2,-1,14,12,5,16,9,1,2,14,2,-1,-1,2,9,2010,99
4970,2,2,-1,14,12,5,16,9,1,2,14,2,-1,-1,2,9,2010,99
4971,2,2,-1,14,12,5,18,9,1,2,14,2,-1,-1,1,9,2010,99
4972,2,3,-1,14,3,5,22,9,2,3,17,9,-1,-1,2,9,2010,99
4973,2,2,-1,14,12,5,35,9,2,6,14,2,-1,-1,2,9,2010,99
4974,2,2,-1,14,12,5,44,9,1,7,14,2,-1,-1,1,9,2010,99
4975,2,2,-1,14,12,5,50,9,1,9,14,2,-1,-1,2,9,2010,99
4976,2,2,-1,14,12,5,57,9,1,10,14,2,-1,-1,2,9,2010,99
4977,2,2,-1,16,25,6,19,9,1,2,18,9,-1,-1,1,14,2010,99
4978,2,2,-1,16,25,6,19,9,1,2,18,9,-1,-1,1,14,2010,99
4979,2,3,-1,17,2,2,1,9,1,1,9,3,-1,-1,1,3,2010,99
4980,2,3,-1,17,2,2,1,9,1,1,9,3,-1,-1,1,3,2010,99
4981,2,3,-1,17,2,2,1,9,1,1,9,3,-1,-1,1,3,2010,99
4982,2,3,-1,17,2,2,1,9,1,1,9,3,-1,-1,1,3,2010,99
4983,2,3,-1,17,2,2,3,9,1,1,9,3,-1,-1,2,3,2010,99
4984,2,3,-1,17,2,2,3,9,1,1,9,3,-1,-1,1,3,2010,99
4985,2,3,-1,17,2,2,3,9,1,1,9,3,-1,-1,2,3,2010,99
4986,2,3,-1,17,2,2,3,9,1,1,9,3,-1,-1,1,3,2010,99
4987,2,3,-1,17,2,2,3,9,1,1,9,3,-1,-1,2,3,2010,99
4988,2,3,-1,17,2,2,3,9,1,1,9,3,-1,-1,1,3,2010,99
4989,2,3,-1,17,2,2,3,9,1,1,9,3,-1,-1,2,3,2010,99
4990,2,3,-1,17,2,2,3,9,1,1,9,3,-1,-1,1,3,2010,99
4991,2,1,-1,17,13,6,14,9,1,1,20,11,-1,-1,1,4,2010,99
4992,2,3,-1,17,2,2,5,9,1,1,9,3,-1,-1,2,3,2010,99
4993,2,3,-1,17,2,2,6,9,1,1,9,3,-1,-1,2,3,2010,99
4994,2,3,-1,17,2,2,6,9,1,1,9,3,-1,-1,1,3,2010,99
4995,2,3,-1,17,2,2,6,9,1,1,9,3,-1,-1,1,3,2010,99
4996,2,3,-1,17,2,2,6,9,1,1,9,3,-1,-1,2,3,2010,99
4997,2,3,-1,17,2,2,8,9,1,1,9,3,-1,-1,1,3,2010,99
4998,2,3,-1,17,2,2,9,9,1,1,9,3,-1,-1,2,3,2010,99
4999,2,3,-1,17,2,2,9,9,1,1,9,3,-1,-1,1,3,2010,99
5000,2,3,-1,17,2,2,10,9,1,1,9,3,-1,-1,1,3,2010,99
5001,2,3,-1,17,2,2,10,9,1,1,9,3,-1,-1,2,3,2010,99
5002,2,3,-1,17,2,2,10,9,1,1,9,3,-1,-1,1,3,2010,99
5003,2,3,-1,17,2,2,11,9,1,1,9,3,-1,-1,1,3,2010,99
5004,2,3,-1,17,2,2,11,9,1,1,9,3,-1,-1,1,3,2010,99
5005,2,3,-1,17,2,2,11,9,1,1,9,3,-1,-1,1,3,2010,99
5006,2,3,-1,17,2,2,12,9,1,1,9,3,-1,-1,2,3,2010,99
5007,2,3,-1,17,2,2,13,9,1,1,9,3,-1,-1,2,3,2010,99
5008,2,3,-1,17,2,2,14,9,1,1,9,3,-1,-1,1,3,2010,99
5009,2,1,-1,17,13,6,17,9,2,2,20,11,-1,-1,1,4,2010,99
5010,2,1,-1,17,26,2,24,9,2,3,16,10,-1,-1,1,4,2010,99
5011,2,1,-1,17,21,5,16,9,2,2,21,5,-1,-1,1,5,2010,99
5012,2,2,-1,17,19,1,28,9,2,4,1,7,-1,-1,1,4,2010,99
5013,2,3,-1,17,2,2,15,9,1,2,9,3,-1,-1,2,3,2010,99
5014,2,3,-1,17,2,2,15,9,1,2,9,3,-1,-1,1,3,2010,99
5015,2,3,-1,17,2,2,15,9,1,2,9,3,-1,-1,2,3,2010,99
5016,2,3,-1,17,2,2,17,9,1,2,9,3,-1,-1,2,3,2010,99
5017,2,3,-1,17,2,2,18,9,1,2,9,3,-1,-1,2,3,2010,99
5018,2,3,-1,17,2,2,20,9,2,3,9,3,-1,-1,1,3,2010,99
5019,2,3,-1,17,2,2,21,9,1,3,9,3,-1,-1,2,3,2010,99
5020,2,3,-1,17,2,2,22,9,1,3,9,3,-1,-1,2,3,2010,99
5021,2,3,-1,17,2,2,22,9,1,3,9,3,-1,-1,2,3,2010,99
5022,2,3,-1,17,2,2,23,9,1,3,9,3,-1,-1,2,3,2010,99
5023,2,3,-1,17,2,2,24,9,1,3,9,3,-1,-1,1,3,2010,99
5024,2,3,-1,17,2,2,25,9,1,4,9,3,-1,-1,2,3,2010,99
5025,2,3,-1,17,2,2,28,9,1,4,9,3,-1,-1,2,3,2010,99
5026,2,3,-1,17,28,4,22,9,1,3,11,1,-1,-1,2,9,2010,99
5027,2,3,-1,17,28,4,26,9,1,4,11,1,-1,-1,2,9,2010,99
5028,2,4,-1,17,26,6,26,9,2,4,20,6,-1,-1,1,4,2010,99
5029,2,1,-1,17,17,5,31,9,1,5,18,12,-1,-1,1,4,2010,99
5030,2,2,-1,17,19,1,30,9,1,5,1,7,-1,-1,1,4,2010,99
5031,2,3,-1,17,2,2,30,9,1,5,9,3,-1,-1,1,3,2010,99
5032,2,3,-1,17,2,2,30,9,1,5,9,3,-1,-1,2,3,2010,99
5033,2,3,-1,17,2,2,41,9,1,7,9,3,-1,-1,2,3,2010,99
5034,2,3,-1,17,2,2,43,9,1,7,9,3,-1,-1,2,3,2010,99
5035,2,3,-1,17,28,4,43,9,1,7,11,1,-1,-1,2,9,2010,99
5036,2,3,-1,17,28,4,43,9,1,7,11,1,-1,-1,1,9,2010,99
5037,2,3,-1,17,28,4,43,9,1,7,11,1,-1,-1,1,9,2010,99
5038,2,4,-1,17,1,6,30,9,1,5,1,5,-1,-1,1,99,2010,99
5039,2,1,-1,17,17,5,56,9,1,10,18,12,-1,-1,1,4,2010,99
5040,2,3,-1,17,2,2,50,9,1,9,9,3,-1,-1,1,3,2010,99
5041,2,3,-1,17,2,2,55,9,1,10,9,3,-1,-1,2,3,2010,99
5042,2,3,-1,17,28,4,48,9,1,8,11,1,-1,-1,1,9,2010,99
5043,2,1,-1,19,15,5,14,9,2,1,18,10,-1,-1,1,4,2010,99
5044,2,1,-1,19,15,5,14,9,1,1,18,10,-1,-1,1,4,2010,99
5045,2,1,-1,19,15,5,14,9,1,1,18,10,-1,-1,1,4,2010,99
5046,2,4,-1,19,3,6,30,9,2,5,19,4,-1,-1,1,4,2010,99
5047,2,4,-1,19,2,5,36,9,2,6,18,4,-1,-1,1,4,2010,99
5048,2,1,-1,20,7,7,0,9,2,1,17,2,-1,-1,1,3,2010,99
5049,2,1,-1,20,15,5,8,9,1,1,5,1,-1,-1,1,1,2010,99
5050,2,1,-1,20,7,7,6,9,1,1,17,2,-1,-1,1,3,2010,99
5051,2,1,-1,20,7,7,11,9,1,1,17,2,-1,-1,2,3,2010,99
5052,2,1,-1,20,7,7,15,9,1,2,17,2,-1,-1,2,3,2010,99
5053,2,1,-1,20,7,7,17,9,1,2,17,2,-1,-1,1,3,2010,99
5054,2,1,-1,20,7,7,19,9,1,2,17,2,-1,-1,2,3,2010,99
5055,2,1,-1,20,7,7,20,9,1,3,17,2,-1,-1,2,3,2010,99
5056,2,1,-1,20,7,7,21,9,1,3,17,2,-1,-1,1,3,2010,99
5057,2,1,-1,20,7,7,23,9,1,3,17,2,-1,-1,2,3,2010,99
5058,2,1,-1,20,20,2,26,9,1,4,17,7,-1,-1,1,9,2010,99
5059,2,1,-1,20,15,5,47,9,1,8,5,1,-1,-1,1,1,2010,99
5060,2,1,-1,20,15,5,56,9,1,10,5,1,-1,-1,2,1,2010,99
5061,2,1,-1,20,7,7,46,9,2,8,17,2,-1,-1,2,3,2010,99
5062,2,1,-1,20,7,7,46,9,1,8,17,2,-1,-1,1,3,2010,99
5063,2,1,-1,20,7,7,48,9,1,8,17,2,-1,-1,1,3,2010,99
5064,1,2,-1,1,2,5,14,9,1,1,19,4,-1,-1,1,1,2010,99
5065,1,2,-1,1,2,5,22,9,1,3,19,4,-1,-1,2,1,2010,99
5066,1,2,-1,1,2,5,40,9,1,7,19,4,-1,-1,2,1,2010,99
5067,2,1,-1,5,1,1,999,9,1,11,10,11,-1,-1,1,1,2010,99
5068,2,1,-1,5,15,1,999,9,2,11,8,11,-1,-1,1,4,2010,99
5069,2,2,-1,5,16,7,999,9,1,11,3,5,-1,-1,1,4,2010,99
5070,2,1,-1,5,2,6,5,9,1,1,20,1,-1,-1,1,1,2010,99
5071,2,1,-1,5,27,2,7,9,1,1,20,7,-1,-1,2,2,2010,99
5072,2,1,-1,5,27,2,11,9,1,1,20,7,-1,-1,2,2,2010,99
5073,2,1,-1,5,27,2,13,9,1,1,20,7,-1,-1,2,2,2010,99
5074,2,1,-1,5,31,3,9,9,1,1,8,3,-1,-1,1,3,2010,99
5075,2,1,-1,5,31,3,10,9,1,1,8,3,-1,-1,1,3,2010,99
5076,2,1,-1,5,1,1,18,9,1,2,10,11,-1,-1,2,1,2010,99
5077,2,1,-1,5,2,6,18,9,1,2,20,1,-1,-1,1,1,2010,99
5078,2,1,-1,5,16,6,18,9,1,2,20,1,-1,-1,2,1,2010,99
5079,2,1,-1,5,1,1,28,9,1,4,10,11,-1,-1,2,1,2010,99
5080,2,1,-1,5,27,2,15,9,1,2,20,7,-1,-1,2,2,2010,99
5081,2,1,-1,5,27,2,18,9,1,2,20,7,-1,-1,2,2,2010,99
5082,2,1,-1,5,27,2,21,9,1,3,20,7,-1,-1,2,2,2010,99
5083,2,1,-1,5,18,3,26,9,1,4,10,8,-1,-1,1,2,2010,99
5084,2,1,-1,5,31,3,16,9,1,2,8,3,-1,-1,1,3,2010,99
5085,2,1,-1,5,31,3,25,9,1,4,8,3,-1,-1,2,3,2010,99
5086,2,1,-1,5,31,3,26,9,1,4,8,3,-1,-1,2,3,2010,99
5087,2,1,-1,5,3,5,19,9,1,2,6,9,-1,-1,1,4,2010,99
5088,2,1,-1,5,3,7,21,9,1,3,12,1,-1,-1,1,4,2010,99
5089,2,1,-1,5,2,1,28,9,1,4,16,8,-1,-1,1,6,2010,99
5090,2,1,-1,5,31,3,18,9,1,2,17,3,-1,-1,1,8,2010,99
5091,2,1,-1,5,31,3,18,9,1,2,17,3,-1,-1,2,8,2010,99
5092,2,1,-1,5,3,6,20,9,1,3,8,7,-1,-1,1,11,2010,99
5093,2,2,-1,5,8,5,29,9,2,4,20,10,-1,-1,1,3,2010,99
5094,2,2,-1,5,25,7,20,9,1,3,2,4,-1,-1,1,3,2010,99
5095,2,2,-1,5,1,1,22,9,1,3,11,11,-1,-1,1,3,2010,99
5096,2,2,-1,5,1,1,22,9,1,3,11,11,-1,-1,1,3,2010,99
5097,2,2,-1,5,25,7,24,9,1,3,2,4,-1,-1,1,3,2010,99
5098,2,2,-1,5,16,7,29,9,1,4,3,5,-1,-1,1,4,2010,99
5099,2,4,-1,5,12,6,25,9,1,4,1,6,-1,-1,1,4,2010,99
5100,2,4,-1,5,12,6,25,9,1,4,1,6,-1,-1,2,4,2010,99
5101,2,1,-1,5,16,6,30,9,1,5,20,1,-1,-1,1,1,2010,99
5102,2,1,-1,5,16,6,33,9,1,5,20,1,-1,-1,2,1,2010,99
5103,2,1,-1,5,30,5,32,9,1,5,20,7,-1,-1,1,2,2010,99
5104,2,1,-1,5,18,3,34,9,1,5,10,8,-1,-1,1,2,2010,99
5105,2,1,-1,5,27,2,37,9,1,6,20,7,-1,-1,2,2,2010,99
5106,2,1,-1,5,11,1,30,9,1,5,19,1,-1,-1,1,3,2010,99
5107,2,2,-1,5,31,2,38,9,2,6,20,8,-1,-1,1,4,2010,99
5108,2,1,-1,5,1,1,56,9,1,10,10,11,-1,-1,2,1,2010,99
5109,2,1,-1,5,27,2,57,9,1,10,20,7,-1,-1,2,2,2010,99
5110,2,1,-1,5,2,1,46,9,2,8,16,8,-1,-1,1,3,2010,99
5111,2,2,-1,5,2,7,83,9,1,10,15,5,-1,-1,2,2,2010,99
5112,2,1,-1,6,27,6,999,9,1,11,19,3,-1,-1,2,9,2010,99
5113,2,1,-1,6,18,1,999,9,1,11,10,1,-1,-1,1,99,2010,99
5114,2,1,-1,6,18,1,999,9,1,11,10,1,-1,-1,1,99,2010,99
5115,2,1,-1,6,18,1,999,9,1,11,10,1,-1,-1,1,99,2010,99
5116,2,2,-1,6,20,6,999,9,1,11,6,11,-1,-1,2,3,2010,99
5117,2,1,-1,6,27,6,0,9,1,1,19,3,-1,-1,2,9,2010,99
5118,2,2,-1,6,9,6,4,9,1,1,12,10,-1,-1,2,1,2010,99
5119,2,1,-1,6,27,6,6,9,1,1,19,3,-1,-1,1,9,2010,99
5120,2,2,-1,6,9,6,6,9,1,1,12,10,-1,-1,2,1,2010,99
5121,2,1,-1,6,6,5,29,9,1,4,17,8,-1,-1,1,4,2010,99
5122,1,1,-1,6,26,5,20,9,1,3,7,3,-1,-1,1,12,2010,99
5123,2,4,-1,6,28,7,22,9,1,3,6,2,-1,-1,1,4,2010,99
5124,2,4,-1,6,28,7,23,9,2,3,6,2,-1,-1,1,4,2010,99
5125,2,1,-1,6,6,5,32,9,1,5,17,8,-1,-1,1,4,2010,99
5126,2,2,-1,6,9,6,33,9,1,5,12,10,-1,-1,1,1,2010,99
5127,2,2,-1,6,9,6,33,9,1,5,12,10,-1,-1,2,1,2010,99
5128,2,1,-1,6,23,5,55,9,1,10,5,4,-1,-1,2,1,2010,99
5129,2,3,-1,6,26,1,47,9,1,8,16,7,-1,-1,1,1,2010,99
5130,2,1,-1,6,18,1,68,9,1,10,10,1,-1,-1,2,3,2010,99
5131,2,2,-1,6,9,6,61,9,1,10,12,10,-1,-1,1,1,2010,99
5132,2,1,-1,6,18,1,88,9,1,10,10,1,-1,-1,1,3,2010,99
5133,2,1,-1,10,19,7,16,9,1,2,7,9,-1,-1,1,4,2010,99
5134,2,1,-1,10,19,7,19,9,1,2,7,9,-1,-1,1,4,2010,99
5135,2,2,-1,12,14,2,7,9,2,1,16,12,-1,-1,2,3,2010,99
5136,2,3,-1,12,24,3,7,9,1,1,9,11,-1,-1,1,3,2010,99
5137,2,3,-1,12,4,6,8,9,1,1,17,12,-1,-1,1,3,2010,99
5138,2,3,-1,12,4,6,10,9,1,1,17,12,-1,-1,1,3,2010,99
5139,2,3,-1,12,4,6,11,9,1,1,17,12,-1,-1,1,3,2010,99
5140,2,3,-1,12,24,3,12,9,1,1,9,11,-1,-1,2,3,2010,99
5141,2,3,-1,12,4,6,12,9,1,1,17,12,-1,-1,1,3,2010,99
5142,2,3,-1,12,4,6,13,9,1,1,17,12,-1,-1,2,3,2010,99
5143,2,3,-1,12,4,6,14,9,1,1,17,12,-1,-1,2,3,2010,99
5144,2,1,-1,12,14,7,20,9,1,3,15,3,-1,-1,1,3,2010,99
5145,2,1,-1,12,14,7,26,9,1,4,15,3,-1,-1,1,3,2010,99
5146,2,1,-1,12,14,7,27,9,1,4,15,3,-1,-1,2,3,2010,99
5147,2,2,-1,12,14,2,19,9,1,2,16,12,-1,-1,2,3,2010,99
5148,2,2,-1,12,14,2,25,9,1,4,16,12,-1,-1,1,3,2010,99
5149,2,2,-1,12,21,7,20,9,1,3,23,2,-1,-1,1,4,2010,99
5150,2,3,-1,12,4,6,15,9,1,2,17,12,-1,-1,1,3,2010,99
5151,2,3,-1,12,4,6,17,9,1,2,17,12,-1,-1,1,3,2010,99
5152,2,3,-1,12,4,6,17,9,1,2,17,12,-1,-1,1,3,2010,99
5153,2,3,-1,12,4,6,18,9,1,2,17,12,-1,-1,2,3,2010,99
5154,2,3,-1,12,4,6,20,9,1,3,17,12,-1,-1,2,3,2010,99
5155,2,3,-1,12,4,6,20,9,1,3,17,12,-1,-1,1,3,2010,99
5156,2,4,-1,12,1,7,16,9,1,2,11,8,-1,-1,2,3,2010,99
5157,2,4,-1,12,1,7,18,9,1,2,11,8,-1,-1,1,3,2010,99
5158,2,4,-1,12,1,7,25,9,1,4,11,8,-1,-1,2,3,2010,99
5159,2,1,-1,12,14,7,30,9,1,5,15,3,-1,-1,1,3,2010,99
5160,2,3,-1,12,21,7,37,9,1,6,8,3,-1,-1,2,3,2010,99
5161,2,4,-1,12,1,7,36,9,1,6,11,8,-1,-1,2,3,2010,99
5162,2,2,-1,12,14,2,46,9,1,8,16,12,-1,-1,2,3,2010,99
5163,2,2,-1,12,14,2,50,9,1,9,16,12,-1,-1,2,3,2010,99
5164,2,3,-1,12,4,6,48,9,1,8,17,12,-1,-1,1,3,2010,99
5165,2,3,-1,12,21,7,49,9,1,8,8,3,-1,-1,1,3,2010,99
5166,2,3,-1,12,21,7,56,9,1,10,8,3,-1,-1,2,3,2010,99
5167,2,2,-1,12,14,2,68,9,2,10,16,12,-1,-1,1,3,2010,99
5168,2,3,-1,12,4,6,60,9,2,10,17,12,-1,-1,2,3,2010,99
5169,2,3,-1,12,4,6,63,9,1,10,17,12,-1,-1,1,3,2010,99
5170,2,3,-1,12,21,7,65,9,1,10,8,3,-1,-1,1,3,2010,99
5171,2,3,-1,12,4,6,65,9,1,10,17,12,-1,-1,2,3,2010,99
5172,2,3,-1,12,4,6,65,9,1,10,17,12,-1,-1,1,3,2010,99
5173,2,3,-1,13,17,2,35,9,2,6,14,8,-1,-1,1,13,2010,99
5174,2,2,-1,16,14,5,22,9,1,3,16,5,-1,-1,1,4,2010,99
5175,2,4,-1,16,30,1,35,9,1,6,9,8,-1,-1,1,1,2010,99
5176,2,4,-1,16,30,1,50,9,1,9,9,8,-1,-1,1,1,2010,99
5177,2,1,-1,17,16,3,21,9,1,3,19,6,-1,-1,1,1,2010,99
5178,2,1,-1,17,16,3,21,9,1,3,19,6,-1,-1,2,1,2010,99
5179,2,1,-1,17,16,3,23,9,1,3,19,6,-1,-1,2,1,2010,99
5180,2,1,-1,17,16,3,28,9,1,4,19,6,-1,-1,1,3,2010,99
5181,2,1,-1,17,15,4,25,9,2,4,19,7,-1,-1,1,4,2010,99
5182,2,1,-1,17,17,5,19,9,1,2,22,12,-1,-1,1,6,2010,99
5183,1,2,-1,17,14,7,26,9,1,4,1,2,-1,-1,1,4,2010,99
5184,1,2,-1,17,14,7,27,9,1,4,1,2,-1,-1,1,4,2010,99
5185,2,1,-1,17,17,5,40,9,1,7,22,12,-1,-1,1,6,2010,99
5186,2,3,-1,20,11,7,21,9,1,3,14,4,-1,-1,2,1,2010,99
5187,2,3,-1,1,5,5,17,9,1,2,19,2,-1,-1,1,2,2010,99
5188,2,3,-1,1,14,4,33,9,1,5,5,10,-1,-1,1,4,2010,99
5189,2,3,-1,1,5,5,57,9,1,10,19,2,-1,-1,1,2,2010,99
5190,2,3,-1,1,5,5,60,9,1,10,19,2,-1,-1,1,2,2010,99
5191,2,3,-1,1,5,5,61,9,1,10,19,2,-1,-1,1,2,2010,99
5192,2,1,-1,3,29,3,999,9,1,11,12,12,-1,-1,1,2,2010,99
5193,2,1,-1,3,19,1,999,9,1,11,8,7,-1,-1,1,4,2010,99
5194,2,2,-1,3,3,6,999,9,1,11,23,4,-1,-1,2,2,2010,99
5195,2,2,-1,3,3,6,999,9,1,11,23,4,-1,-1,1,2,2010,99
5196,2,3,-1,3,14,2,5,9,1,1,19,9,-1,-1,2,3,2010,99
5197,2,3,-1,3,14,2,5,9,1,1,19,9,-1,-1,1,3,2010,99
5198,2,3,-1,3,14,2,6,9,1,1,19,9,-1,-1,1,3,2010,99
5199,2,3,-1,3,14,2,8,9,1,1,19,9,-1,-1,1,3,2010,99
5200,2,3,-1,3,14,2,8,9,1,1,19,9,-1,-1,2,3,2010,99
5201,2,3,-1,3,14,2,8,9,1,1,19,9,-1,-1,2,3,2010,99
5202,2,3,-1,3,14,2,8,9,1,1,19,9,-1,-1,1,3,2010,99
5203,2,3,-1,3,14,2,10,9,1,1,19,9,-1,-1,1,3,2010,99
5204,2,3,-1,3,14,2,10,9,1,1,19,9,-1,-1,2,3,2010,99
5205,2,3,-1,3,14,2,11,9,1,1,19,9,-1,-1,2,3,2010,99
5206,2,3,-1,3,14,2,11,9,1,1,19,9,-1,-1,1,3,2010,99
5207,2,3,-1,3,14,2,12,9,1,1,19,9,-1,-1,2,3,2010,99
5208,2,3,-1,3,14,2,12,9,1,1,19,9,-1,-1,2,3,2010,99
5209,2,3,-1,3,14,2,12,9,1,1,19,9,-1,-1,2,3,2010,99
5210,2,3,-1,3,14,2,13,9,1,1,19,9,-1,-1,1,3,2010,99
5211,2,3,-1,3,14,2,13,9,1,1,19,9,-1,-1,1,3,2010,99
5212,2,3,-1,3,14,2,13,9,2,1,19,9,-1,-1,1,3,2010,99
5213,2,3,-1,3,14,2,13,9,1,1,19,9,-1,-1,2,3,2010,99
5214,2,3,-1,3,14,2,14,9,1,1,19,9,-1,-1,1,3,2010,99
5215,2,3,-1,3,14,2,14,9,1,1,19,9,-1,-1,2,3,2010,99
5216,2,3,-1,3,14,2,14,9,1,1,19,9,-1,-1,2,3,2010,99
5217,2,3,-1,3,14,2,14,9,1,1,19,9,-1,-1,1,3,2010,99
5218,2,3,-1,3,14,2,14,9,1,1,19,9,-1,-1,1,3,2010,99
5219,2,3,-1,3,14,2,14,9,1,1,19,9,-1,-1,1,3,2010,99
5220,2,1,-1,3,9,6,28,9,1,4,14,1,-1,-1,1,3,2010,99
5221,2,1,-1,3,9,6,29,9,1,4,14,1,-1,-1,1,3,2010,99
5222,2,1,-1,3,2,2,26,9,1,4,16,11,-1,-1,1,4,2010,99
5223,2,2,-1,3,11,4,24,9,1,3,15,3,-1,-1,1,1,2010,99
5224,2,3,-1,3,14,2,23,9,1,3,19,9,-1,-1,2,3,2010,99
5225,2,3,-1,3,14,2,25,9,1,4,19,9,-1,-1,2,3,2010,99
5226,2,3,-1,3,14,2,27,9,1,4,19,9,-1,-1,1,3,2010,99
5227,2,3,-1,3,14,2,15,9,1,2,19,9,-1,-1,1,3,2010,99
5228,2,3,-1,3,14,2,15,9,1,2,19,9,-1,-1,2,3,2010,99
5229,2,3,-1,3,14,2,15,9,1,2,19,9,-1,-1,1,3,2010,99
5230,2,3,-1,3,14,2,15,9,1,2,19,9,-1,-1,2,3,2010,99
5231,2,3,-1,3,14,2,20,9,1,3,19,9,-1,-1,2,3,2010,99
5232,2,1,-1,3,2,2,40,9,1,7,16,11,-1,-1,1,4,2010,99
5233,2,3,-1,3,14,2,30,9,1,5,19,9,-1,-1,1,3,2010,99
5234,2,2,-1,5,11,4,14,9,1,1,6,11,-1,-1,2,3,2010,99
5235,2,1,-1,5,31,7,16,9,1,2,9,10,-1,-1,1,4,2010,99
5236,2,1,-1,5,31,7,19,9,1,2,9,10,-1,-1,1,4,2010,99
5237,2,4,-1,5,3,6,18,9,1,2,17,4,-1,-1,1,4,2010,99
5238,2,2,-1,5,11,4,39,9,1,6,6,11,-1,-1,2,3,2010,99
5239,2,2,-1,5,11,4,39,9,1,6,6,11,-1,-1,2,3,2010,99
5240,2,2,-1,5,11,4,46,9,2,8,6,11,-1,-1,1,3,2010,99
5241,2,2,-1,6,8,7,29,9,2,4,6,8,-1,-1,1,4,2010,99
5242,2,2,-1,6,14,7,18,9,1,2,14,3,-1,-1,1,4,2010,99
5243,2,2,-1,6,14,7,28,9,1,4,14,3,-1,-1,1,4,2010,99
5244,2,3,-1,6,1,1,16,9,1,2,23,11,-1,-1,1,3,2010,99
5245,2,3,-1,6,1,1,17,9,1,2,23,11,-1,-1,2,3,2010,99
5246,2,3,-1,6,1,1,20,9,1,3,23,11,-1,-1,2,3,2010,99
5247,2,3,-1,6,27,6,31,9,1,5,7,3,-1,-1,1,3,2010,99
5248,2,3,-1,6,27,6,35,9,1,6,7,3,-1,-1,1,3,2010,99
5249,2,3,-1,6,1,1,42,9,1,7,23,11,-1,-1,2,3,2010,99
5250,2,1,-1,9,5,2,30,9,1,5,16,1,-1,-1,2,3,2010,99
5251,2,1,-1,9,5,2,54,9,2,9,16,1,-1,-1,1,3,2010,99
5252,2,1,-1,13,14,7,3,9,2,1,12,3,-1,-1,2,3,2010,99
5253,2,1,-1,13,22,7,14,9,1,1,16,8,-1,-1,1,4,2010,99
5254,2,3,-1,13,2,1,10,9,1,1,10,8,-1,-1,1,3,2010,99
5255,2,1,-1,13,5,1,15,9,1,2,17,4,-1,-1,1,1,2010,99
5256,2,1,-1,13,5,1,16,9,1,2,17,4,-1,-1,1,1,2010,99
5257,2,1,-1,13,5,1,25,9,1,4,17,4,-1,-1,1,1,2010,99
5258,2,1,-1,13,16,4,24,9,1,3,14,12,-1,-1,1,3,2010,99
5259,2,1,-1,13,16,4,25,9,1,4,14,12,-1,-1,1,3,2010,99
5260,2,1,-1,13,30,5,24,9,1,3,19,4,-1,-1,2,4,2010,99
5261,2,1,-1,13,6,3,17,9,2,2,19,10,-1,-1,1,9,2010,99
5262,2,1,-1,13,8,4,17,9,1,2,17,4,-1,-1,1,14,2010,99
5263,2,1,-1,13,20,6,20,9,1,3,20,2,-1,-1,1,99,2010,99
5264,2,3,-1,13,2,1,15,9,1,2,10,8,-1,-1,1,3,2010,99
5265,2,1,-1,13,5,1,40,9,1,7,17,4,-1,-1,1,1,2010,99
5266,2,1,-1,13,29,6,30,9,1,5,23,5,-1,-1,2,3,2010,99
5267,2,1,-1,13,16,4,34,9,1,5,14,12,-1,-1,1,3,2010,99
5268,2,1,-1,13,6,1,42,9,1,7,19,9,-1,-1,1,4,2010,99
5269,2,1,-1,13,6,1,42,9,1,7,19,9,-1,-1,1,4,2010,99
5270,2,1,-1,13,30,5,33,9,2,5,19,4,-1,-1,1,4,2010,99
5271,2,1,-1,13,12,3,42,9,1,7,21,5,-1,-1,1,5,2010,99
5272,2,1,-1,13,8,4,31,9,1,5,17,4,-1,-1,1,14,2010,99
5273,2,2,-1,13,4,4,43,9,1,7,18,3,-1,-1,1,3,2010,99
5274,2,3,-1,13,15,1,31,9,1,5,17,2,-1,-1,1,3,2010,99
5275,2,4,-1,13,8,4,40,9,1,7,4,4,-1,-1,2,3,2010,99
5276,2,4,-1,13,8,4,41,9,1,7,4,4,-1,-1,1,3,2010,99
5277,2,1,-1,13,21,7,48,9,1,8,15,3,-1,-1,1,1,2010,99
5278,2,1,-1,13,16,4,46,9,1,8,14,12,-1,-1,1,3,2010,99
5279,2,1,-1,13,1,4,52,9,1,9,10,4,-1,-1,1,3,2010,99
5280,2,1,-1,13,8,4,46,9,1,8,17,4,-1,-1,2,14,2010,99
