núm_corre,año_ocu,mes_ocu,día_ocu,día_sem_ocu,hora_ocu,g_hora,g_hora_5,depto_ocu,mupio_ocu,área_geo_ocu,zona_ocu,sexo_per,edad_per,mayor_menor,g_edad_80ymás,g_edad_60ymás,edad_quinquenales,fall_les,int_o_noint,tipo_veh,marca_veh,color_veh,modelo_veh,g_modelo_veh,tipo_eve
8832,2015,7,5,7,0,1,1,17,1712,2,99,2,58,1,10,10,12,2,1,4,99,99,9999,6,5
8833,2015,7,5,7,22,4,3,3,301,1,99,1,40,1,7,7,9,1,2,5,34,2,2002,4,5
8834,2015,7,6,7,14,3,2,1,101,1,9,1,24,1,3,3,5,2,1,2,20,4,2005,4,5
8835,2015,7,6,1,17,3,2,1,108,1,7,2,60,1,11,11,13,2,1,12,33,2,9999,6,5
8836,2015,7,6,1,23,4,3,20,2011,2,99,1,17,2,2,2,4,2,1,99,99,99,9999,6,5
8837,2015,7,6,1,23,4,3,20,2011,2,99,1,18,1,2,2,4,2,2,99,99,99,9999,6,5
8838,2015,7,6,7,17,3,2,11,1101,1,1,1,66,1,12,11,14,2,1,4,21,5,9999,6,5
8839,2015,7,6,7,23,4,3,9,923,2,99,1,24,1,3,3,5,1,2,99,99,99,9999,6,5
8840,2015,7,7,1,7,2,1,16,1603,2,99,1,23,1,3,3,5,1,2,99,99,99,9999,6,5
8841,2015,7,8,3,18,4,3,18,1801,2,99,1,26,1,4,4,6,1,2,99,99,99,9999,6,5
8842,2015,7,9,4,11,2,1,1,114,1,99,1,3,2,1,1,1,1,2,3,99,99,9999,6,5
8843,2015,7,9,4,15,3,2,21,2101,1,99,2,72,1,13,11,15,1,2,3,99,99,9999,6,5
8844,2015,7,9,4,11,2,1,6,601,2,99,1,68,1,12,11,14,2,1,2,44,5,2015,5,5
8845,2015,7,9,4,11,2,1,6,601,2,99,1,72,1,13,11,15,2,1,2,44,5,2015,5,5
8846,2015,7,10,4,18,4,3,6,601,2,99,1,8,2,1,1,2,2,1,3,44,99,1983,2,5
8847,2015,7,10,4,21,4,3,13,1301,2,99,1,28,1,4,4,6,2,1,4,99,5,2012,5,5
8848,2015,7,10,5,8,2,1,1,105,2,18,2,45,1,8,8,10,2,1,4,10,1,2014,5,5
8849,2015,7,10,5,8,2,1,1,105,2,18,2,39,1,6,6,8,2,1,99,99,99,9999,6,5
8850,2015,7,10,5,19,4,3,1,114,2,99,1,40,1,7,7,9,1,2,99,99,99,9999,6,5
8851,2015,7,10,5,23,4,3,9,923,2,99,1,999,9,16,12,18,1,2,99,99,99,9999,6,5
8852,2015,7,10,5,10,2,1,18,1801,1,99,2,17,2,2,2,4,2,1,10,99,99,9999,6,5
8853,2015,7,10,5,13,3,2,17,1701,2,99,1,40,1,7,7,9,2,1,9,20,99,2001,4,5
8854,2015,7,11,6,20,4,3,1,102,2,99,1,35,1,6,6,8,2,1,1,99,9,1992,3,5
8855,2015,7,11,6,10,2,1,5,501,2,99,1,36,1,6,6,8,2,1,4,2,99,2010,5,5
8856,2015,7,11,6,17,3,2,6,601,2,99,1,66,1,12,11,14,2,1,4,2,1,9999,6,5
8857,2015,7,11,6,20,4,3,6,603,2,99,1,25,1,4,4,6,2,1,99,99,99,9999,6,5
8858,2015,7,11,6,20,4,3,6,603,2,99,1,25,1,4,4,6,2,1,99,99,99,9999,6,5
8859,2015,7,11,6,17,3,2,17,1701,2,99,1,12,2,1,1,3,1,2,3,99,99,9999,6,5
8860,2015,7,11,6,17,3,2,17,1701,2,99,1,9,2,1,1,2,2,1,3,99,99,9999,6,5
8861,2015,7,11,6,22,4,3,7,710,2,99,1,32,1,5,5,7,2,1,1,21,4,9999,6,5
8862,2015,7,12,7,20,4,3,1,101,1,18,1,999,9,16,12,18,1,2,99,99,99,9999,6,5
8863,2015,7,12,7,19,4,3,1,101,1,18,2,38,1,6,6,8,2,1,1,21,6,1994,3,5
8864,2015,7,12,7,19,4,3,1,101,1,18,2,85,1,15,11,17,2,1,1,21,6,1994,3,5
8865,2015,7,12,7,19,4,3,1,101,1,18,1,7,2,1,1,2,2,1,1,21,6,1994,3,5
8866,2015,7,12,7,15,3,2,1,101,1,6,1,23,1,3,3,5,2,1,1,32,99,2000,4,5
8867,2015,7,12,7,14,3,2,1,101,1,11,1,65,1,12,11,14,2,1,9,20,14,2001,4,5
8868,2015,7,12,7,15,3,2,5,501,2,99,1,50,1,9,9,11,1,2,99,99,99,9999,6,5
8869,2015,7,12,7,9,2,1,9,920,2,99,2,20,1,3,3,5,2,1,99,99,99,9999,6,5
8870,2015,7,12,7,0,1,1,13,1301,1,11,1,70,1,13,11,15,1,2,99,99,99,9999,6,5
8871,2015,7,12,7,22,4,3,2,203,2,99,1,71,1,13,11,15,2,1,99,99,99,9999,6,5
8872,2015,7,12,7,6,2,1,18,1805,2,99,1,35,1,6,6,8,1,2,99,99,99,9999,6,5
8873,2015,7,12,7,8,2,1,4,401,2,99,1,19,1,2,2,4,2,1,5,19,2,2013,5,5
8874,2015,7,12,7,9,2,1,4,406,2,99,1,52,1,9,9,11,2,1,4,42,5,2008,4,5
8875,2015,7,13,1,23,4,3,1,101,1,9,1,47,1,8,8,10,2,1,1,32,6,9999,6,5
8876,2015,7,13,1,20,4,3,16,1601,2,99,1,89,1,15,11,17,2,1,99,99,99,9999,6,5
8877,2015,7,13,1,21,4,3,18,1803,2,99,1,18,1,2,2,4,2,1,99,99,99,9999,6,5
8878,2015,7,13,1,21,4,3,18,1803,2,99,1,23,1,3,3,5,2,1,99,99,99,9999,6,5
8879,2015,7,13,1,21,4,3,18,1803,2,99,1,42,1,7,7,9,2,1,99,99,99,9999,6,5
8880,2015,7,14,2,20,4,3,1,101,2,17,1,25,1,4,4,6,2,1,5,34,99,2004,4,5
8881,2015,7,14,2,20,4,3,1,101,2,17,1,35,1,6,6,8,2,1,5,34,99,2004,4,5
8882,2015,7,14,2,17,3,2,1,101,2,12,1,27,1,4,4,6,2,1,3,20,2,2008,4,5
8883,2015,7,14,2,21,4,3,1,115,1,5,1,43,1,7,7,9,2,1,1,99,99,9999,6,5
8884,2015,7,14,2,21,4,3,1,115,1,5,1,41,1,7,7,9,2,1,1,99,99,9999,6,5
8885,2015,7,14,2,15,3,2,9,920,2,99,1,1,2,1,1,1,2,1,3,44,4,9999,6,5
8886,2015,7,14,2,18,4,3,9,923,2,99,1,27,1,4,4,6,2,1,3,99,10,9999,6,5
8887,2015,7,14,2,10,2,1,18,1801,2,99,1,8,2,1,1,2,1,2,6,15,8,9999,6,5
8888,2015,7,15,3,22,4,3,1,101,1,1,2,23,1,3,3,5,2,1,6,22,7,1992,3,5
8889,2015,7,15,3,21,4,3,1,101,1,7,1,29,1,4,4,6,2,1,4,2,5,9999,6,5
8890,2015,7,15,3,21,4,3,1,101,1,7,1,26,1,4,4,6,2,1,4,2,5,9999,6,5
8891,2015,7,15,3,12,3,2,19,1905,1,99,1,5,2,1,1,2,2,1,5,42,2,9999,6,5
8892,2015,7,15,3,19,4,3,5,513,2,99,1,31,1,5,5,7,1,2,99,99,99,9999,6,5
8893,2015,7,15,3,16,3,2,16,1612,1,99,1,20,1,3,3,5,2,1,4,2,4,9999,6,5
8894,2015,7,15,3,11,2,1,14,1410,2,99,1,15,2,2,2,4,2,1,99,99,99,9999,6,5
8895,2015,7,15,3,11,2,1,14,1410,2,99,1,12,2,1,1,3,2,1,99,99,99,9999,6,5
8896,2015,7,15,3,20,4,3,3,302,1,99,2,23,1,3,3,5,2,2,1,32,5,2002,4,5
8897,2015,7,16,4,1,1,1,1,101,1,2,1,42,1,7,7,9,1,2,4,40,3,9999,6,5
8898,2015,7,16,4,20,4,3,22,2212,2,99,1,70,1,13,11,15,2,1,99,99,99,9999,6,5
8899,2015,7,16,4,18,4,3,9,901,1,1,1,48,1,8,8,10,2,1,8,5,2,9999,6,5
8900,2015,7,16,4,21,4,3,9,917,2,99,1,45,1,8,8,10,1,2,99,99,99,9999,6,5
8901,2015,7,16,4,23,4,3,4,401,2,99,1,25,1,4,4,6,1,2,99,99,99,9999,6,5
8902,2015,7,17,5,10,2,1,1,101,2,12,2,27,1,4,4,6,2,1,4,40,3,9999,6,5
8903,2015,7,17,5,7,2,1,5,501,2,99,1,34,1,5,5,7,2,1,4,99,5,2013,5,5
8904,2015,7,17,5,7,2,1,5,501,2,99,1,75,1,14,11,16,1,2,4,99,5,2013,5,5
8905,2015,7,17,5,18,4,3,5,513,2,99,1,57,1,10,10,12,1,2,99,99,99,9999,6,5
8906,2015,7,17,5,22,4,3,6,605,2,99,1,38,1,6,6,8,1,2,99,99,99,9999,6,5
8907,2015,7,17,5,19,4,3,11,1104,2,99,1,25,1,4,4,6,2,1,99,99,99,9999,6,5
8908,2015,7,17,5,19,4,3,11,1104,2,99,1,35,1,6,6,8,2,1,99,99,99,9999,6,5
8909,2015,7,17,5,22,4,3,11,1104,2,99,1,47,1,8,8,10,1,2,99,99,99,9999,6,5
8910,2015,7,17,5,23,4,3,13,1301,1,4,2,21,1,3,3,5,2,1,4,42,3,9999,6,5
8911,2015,7,17,5,23,4,3,13,1301,1,4,1,22,1,3,3,5,2,1,4,42,3,9999,6,5
8912,2015,7,17,5,19,4,3,8,802,2,99,1,23,1,3,3,5,2,1,2,44,4,1988,2,5
8913,2015,7,17,5,18,4,3,15,1502,2,99,2,5,2,1,1,2,2,1,4,99,99,9999,6,5
8914,2015,7,18,6,10,2,1,1,101,1,3,1,23,1,3,3,5,2,1,12,99,1,9999,6,5
8915,2015,7,18,6,20,4,3,1,117,2,9,2,26,1,4,4,6,2,1,3,44,9,1984,2,5
8916,2015,7,18,6,16,3,2,5,507,2,99,1,42,1,7,7,9,1,2,13,99,1,9999,6,5
8917,2015,7,18,6,7,2,1,5,502,2,99,1,64,1,11,11,13,2,1,4,14,2,2014,5,5
8918,2015,7,18,6,20,4,3,11,1101,2,99,2,74,1,13,11,15,1,2,4,99,99,9999,6,5
8919,2015,7,18,6,19,4,3,18,1801,2,99,1,20,1,3,3,5,2,1,4,99,99,9999,6,5
8920,2015,7,18,6,9,2,1,18,1801,2,99,1,27,1,4,4,6,2,1,4,99,99,9999,6,5
8921,2015,7,18,6,21,4,3,14,1414,2,99,1,35,1,6,6,8,2,1,4,99,99,9999,6,5
8922,2015,7,19,7,11,2,1,1,102,2,99,2,6,2,1,1,2,2,1,18,99,99,9999,6,5
8923,2015,7,19,7,9,2,1,1,101,2,11,1,25,1,4,4,6,1,2,2,21,2,2014,5,5
8924,2015,7,19,7,17,3,2,19,1911,2,99,1,46,1,8,8,10,2,1,4,99,99,9999,6,5
8925,2015,7,19,7,20,4,3,5,505,1,1,1,76,1,14,11,16,2,1,4,42,1,2011,5,5
8926,2015,7,19,7,19,4,3,5,511,2,99,2,19,1,2,2,4,2,1,12,99,99,9999,6,5
8927,2015,7,19,7,15,3,2,10,1001,2,99,1,25,1,4,4,6,1,2,99,99,99,9999,6,5
8928,2015,7,19,7,7,2,1,9,917,2,99,2,19,1,2,2,4,2,2,12,99,7,9999,6,5
8929,2015,7,19,7,20,4,3,13,1301,1,99,1,30,1,5,5,7,2,1,2,99,99,9999,6,5
8930,2015,7,19,7,13,3,2,18,1801,1,99,1,4,2,1,1,1,1,2,9,99,99,9999,6,5
8931,2015,7,20,1,12,3,2,1,101,1,12,1,7,2,1,1,2,2,1,1,30,1,9999,6,5
8932,2015,7,20,1,10,2,1,1,101,1,11,2,38,1,6,6,8,2,1,4,61,1,2014,5,5
8933,2015,7,20,1,17,3,2,1,101,1,7,1,22,1,3,3,5,1,2,99,99,99,9999,6,5
8934,2015,7,20,1,21,4,3,1,116,2,99,1,53,1,9,9,11,2,1,1,32,2,2001,4,5
8935,2015,7,20,1,10,2,1,1,115,2,99,2,17,2,2,2,4,2,1,1,37,1,2010,5,5
8936,2015,7,20,1,19,4,3,1,117,2,7,1,5,2,1,1,2,2,1,99,99,99,9999,6,5
8937,2015,7,20,1,10,2,1,16,1601,2,99,1,44,1,7,7,9,1,2,3,99,5,9999,6,5
8938,2015,7,20,1,1,1,1,18,1803,2,99,2,35,1,6,6,8,1,2,4,99,99,9999,6,5
8939,2015,7,20,1,14,3,2,4,409,2,99,1,35,1,6,6,8,2,1,3,37,1,1991,3,5
8940,2015,7,20,1,14,3,2,4,409,2,99,2,29,1,4,4,6,2,1,3,37,1,1991,3,5
8941,2015,7,21,2,19,4,3,1,101,1,11,2,999,9,16,12,18,2,1,4,24,1,2012,5,5
8942,2015,7,21,2,8,2,1,21,2104,2,99,1,999,9,16,12,18,2,1,3,37,2,9999,6,5
8943,2015,7,21,2,17,3,2,12,1217,2,99,1,29,1,4,4,6,2,1,9,44,2,9999,6,5
8944,2015,7,21,2,11,2,1,13,1312,2,99,2,40,1,7,7,9,2,1,99,99,99,9999,6,5
8945,2015,7,21,2,11,2,1,4,407,2,99,1,35,1,6,6,8,2,1,99,99,99,9999,6,5
8946,2015,7,22,3,8,2,1,1,101,1,18,1,999,9,16,12,18,2,1,5,99,99,9999,6,5
8947,2015,7,22,3,17,3,2,1,101,1,12,1,33,1,5,5,7,2,1,11,99,99,9999,6,5
8948,2015,7,22,3,5,1,1,1,115,1,8,2,64,1,11,11,13,2,1,99,99,99,9999,6,5
8949,2015,7,22,3,10,2,1,10,1010,2,99,1,18,1,2,2,4,2,1,3,44,99,1991,3,5
8950,2015,7,22,3,11,2,1,3,308,2,99,1,14,2,1,1,3,2,1,99,99,99,9999,6,5
8951,2015,7,23,4,3,1,1,1,101,1,5,1,24,1,3,3,5,2,1,4,21,5,9999,6,5
8952,2015,7,23,4,23,4,3,1,115,1,1,1,47,1,8,8,10,2,1,99,99,99,9999,6,5
8953,2015,7,23,4,23,4,3,21,2103,2,99,1,16,2,2,2,4,2,1,4,2,99,2011,5,5
8954,2015,7,23,4,18,4,3,10,1002,2,99,1,13,2,1,1,3,1,2,1,34,99,9999,6,5
8955,2015,7,23,4,19,4,3,11,1108,2,99,1,25,1,4,4,6,1,2,1,99,99,9999,6,5
8956,2015,7,23,4,7,2,1,8,801,1,4,1,41,1,7,7,9,2,1,9,44,2,2004,4,5
8957,2015,7,23,4,11,2,1,16,1615,2,99,1,51,1,9,9,11,1,2,1,99,99,9999,6,5
8958,2015,7,23,4,17,3,2,15,1501,2,99,2,86,1,15,11,17,1,2,4,99,1,2006,4,5
8959,2015,7,23,4,16,3,2,7,704,2,99,1,7,2,1,1,2,2,1,2,44,4,9999,6,5
8960,2015,7,23,4,19,4,3,4,401,2,99,1,60,1,11,11,13,2,1,1,99,99,9999,6,5
8961,2015,7,23,4,22,4,3,3,301,2,99,1,45,1,8,8,10,2,1,1,99,99,9999,6,5
8962,2015,7,24,5,20,4,3,1,101,1,16,1,73,1,13,11,15,2,1,4,99,99,9999,6,5
8963,2015,7,24,5,21,4,3,1,115,1,12,1,47,1,8,8,10,1,2,99,99,99,9999,6,5
8964,2015,7,24,5,5,1,1,1,108,1,7,1,44,1,7,7,9,1,2,12,99,7,9999,6,5
8965,2015,7,24,5,16,3,2,1,115,1,8,2,36,1,6,6,8,2,1,3,44,4,9999,6,5
8966,2015,7,24,5,16,3,2,1,115,1,8,1,24,1,3,3,5,2,1,3,44,4,9999,6,5
8967,2015,7,24,5,13,3,2,20,2001,2,99,9,999,9,16,12,18,2,1,99,99,99,9999,6,5
8968,2015,7,24,5,21,4,3,5,501,2,99,1,20,1,3,3,5,2,1,4,99,99,9999,6,5
8969,2015,7,24,5,15,3,2,18,1804,2,99,1,17,2,2,2,4,2,1,3,44,2,9999,6,5
8970,2015,7,24,5,11,2,1,17,1710,2,99,2,7,2,1,1,2,2,1,4,99,99,9999,6,5
8971,2015,7,24,5,7,2,1,8,802,2,99,1,22,1,3,3,5,2,1,99,99,99,9999,6,5
8972,2015,7,24,5,19,4,3,4,401,1,99,1,30,1,5,5,7,2,1,4,99,99,9999,6,5
8973,2015,7,24,5,16,3,2,3,308,2,99,2,18,1,2,2,4,1,2,9,37,2,2010,5,5
8974,2015,7,25,6,1,1,1,1,101,1,17,1,31,1,5,5,7,1,2,99,99,99,9999,6,5
8975,2015,7,25,6,21,4,3,1,101,1,18,2,71,1,13,11,15,2,1,4,24,1,2013,5,5
8976,2015,7,25,6,15,3,2,1,115,1,5,1,13,2,1,1,3,2,1,5,99,2,9999,6,5
8977,2015,7,25,6,7,2,1,1,115,1,2,2,42,1,7,7,9,2,1,4,2,5,9999,6,5
8978,2015,7,25,6,19,4,3,16,1601,2,99,1,10,2,1,1,3,2,1,3,99,99,9999,6,5
8979,2015,7,25,6,9,2,1,17,1701,2,99,1,74,1,13,11,15,1,2,4,99,99,9999,6,5
8980,2015,7,25,6,21,4,3,17,1701,2,99,1,19,1,2,2,4,1,2,99,99,99,9999,6,5
8981,2015,7,25,6,21,4,3,17,1701,2,99,1,24,1,3,3,5,1,2,99,99,99,9999,6,5
8982,2015,7,26,7,13,3,2,1,102,1,99,2,999,9,16,12,18,2,1,99,99,6,9999,6,5
8983,2015,7,26,7,20,4,3,1,101,1,13,1,35,1,6,6,8,2,1,3,32,7,2013,5,5
8984,2015,7,26,7,18,4,3,1,108,2,6,1,33,1,5,5,7,2,1,7,33,1,9999,6,5
8985,2015,7,26,7,21,4,3,5,501,2,99,2,48,1,8,8,10,1,2,99,99,99,9999,6,5
8986,2015,7,26,7,16,3,2,12,1219,2,99,1,79,1,14,11,16,2,1,1,4,5,1984,2,5
8987,2015,7,26,7,11,2,1,16,1603,1,99,2,18,1,2,2,4,2,1,3,44,4,1992,3,5
8988,2015,7,27,1,2,1,1,5,512,2,99,1,22,1,3,3,5,2,1,99,99,99,9999,6,5
8989,2015,7,27,1,11,2,1,2,203,2,99,1,20,1,3,3,5,2,1,99,99,99,9999,6,5
8990,2015,7,27,1,22,4,3,17,1701,2,99,1,26,1,4,4,6,2,1,4,42,3,9999,6,5
8991,2015,7,27,1,5,1,1,17,1710,2,99,2,62,1,11,11,13,2,1,99,99,99,9999,6,5
8992,2015,7,27,1,5,1,1,7,707,1,99,2,65,1,12,11,14,1,2,9,99,2,9999,6,5
8993,2015,7,28,2,14,3,2,1,101,1,2,1,47,1,8,8,10,1,2,6,99,2,9999,6,5
8994,2015,7,28,2,18,4,3,1,101,1,2,2,15,2,2,2,4,2,1,1,99,4,1997,3,5
8995,2015,7,28,2,18,4,3,1,101,1,2,1,11,2,1,1,3,2,1,1,99,4,1997,3,5
8996,2015,7,28,2,17,3,2,1,114,1,99,1,14,2,1,1,3,2,1,99,99,99,9999,6,5
8997,2015,7,28,2,17,3,2,1,114,1,99,1,18,1,2,2,4,2,1,99,99,99,9999,6,5
8998,2015,7,28,2,19,4,3,1,115,1,6,1,25,1,4,4,6,2,1,99,42,1,9999,6,5
8999,2015,7,28,2,6,2,1,12,1230,2,99,1,69,1,12,11,14,1,2,99,99,99,9999,6,5
9000,2015,7,28,2,17,3,2,13,1307,1,99,2,85,1,15,11,17,2,1,99,99,99,9999,6,5
9001,2015,7,28,2,17,3,2,8,802,2,99,2,21,1,3,3,5,2,1,6,15,10,2001,4,5
9002,2015,7,28,2,13,3,2,16,1604,2,99,2,40,1,7,7,9,1,2,99,99,99,9999,6,5
9003,2015,7,28,2,2,1,1,17,1711,2,99,1,18,1,2,2,4,2,1,99,99,99,9999,6,5
9004,2015,7,28,2,18,4,3,17,1712,1,99,1,65,1,12,11,14,2,1,99,99,99,9999,6,5
9005,2015,7,28,2,21,4,3,7,701,2,99,1,40,1,7,7,9,1,2,99,99,99,9999,6,5
9006,2015,7,28,2,6,2,1,3,301,2,99,1,19,1,2,2,4,1,2,99,99,99,9999,6,5
9007,2015,7,29,3,19,4,3,1,101,1,11,1,14,2,1,1,3,1,2,99,99,99,9999,6,5
9008,2015,7,29,3,21,4,3,1,101,1,11,1,14,2,1,1,3,1,2,99,99,99,9999,6,5
9009,2015,7,29,3,17,3,2,5,501,2,99,1,18,1,2,2,4,2,1,4,42,3,2007,4,5
9010,2015,7,29,3,19,4,3,13,1301,2,99,1,65,1,12,11,14,2,1,4,36,5,9999,6,5
9011,2015,7,29,3,19,4,3,13,1301,1,2,1,25,1,4,4,6,2,1,1,37,5,1996,3,5
9012,2015,7,29,3,12,3,2,13,1301,1,3,1,67,1,12,11,14,2,1,2,99,5,9999,6,5
9013,2015,7,29,3,14,3,2,16,1602,2,99,1,6,2,1,1,2,2,1,99,99,99,9999,6,5
9014,2015,7,29,3,22,4,3,7,701,2,99,1,62,1,11,11,13,1,2,99,99,99,9999,6,5
9015,2015,7,29,3,4,1,1,7,701,2,99,1,52,1,9,9,11,2,1,99,99,99,9999,6,5
9016,2015,7,30,4,9,2,1,1,115,1,5,1,20,1,3,3,5,2,1,4,40,7,2008,4,5
9017,2015,7,30,4,14,3,2,5,501,1,3,1,999,9,16,12,18,2,1,4,2,5,2014,5,5
9018,2015,7,30,4,15,3,2,5,501,1,3,1,44,1,7,7,9,2,1,4,99,5,2012,5,5
9019,2015,7,30,4,18,4,3,10,1006,1,99,1,11,2,1,1,3,2,1,4,2,1,2015,5,5
9020,2015,7,30,4,20,4,3,10,1003,2,99,1,40,1,7,7,9,2,1,99,99,99,9999,6,5
9021,2015,7,30,4,22,4,3,10,1003,2,99,1,3,2,1,1,1,2,1,9,99,99,9999,6,5
9022,2015,7,30,4,17,3,2,18,1805,2,99,1,80,1,15,11,17,2,1,1,21,6,2000,4,5
9023,2015,7,30,4,17,3,2,18,1805,2,99,2,13,2,1,1,3,2,2,1,21,6,2000,4,5
9024,2015,7,30,4,17,3,2,18,1805,2,99,2,11,2,1,1,3,2,2,1,21,6,2000,4,5
9025,2015,7,30,4,17,3,2,18,1805,2,99,1,999,9,16,12,18,2,2,1,21,6,2000,4,5
9026,2015,7,30,4,7,2,1,8,802,2,99,1,54,1,9,9,11,2,1,4,99,99,9999,6,5
9027,2015,7,30,4,18,4,3,7,707,1,99,2,4,2,1,1,1,1,2,14,99,1,9999,6,5
9028,2015,7,30,4,16,3,2,3,301,2,99,1,31,1,5,5,7,2,1,2,20,2,2002,4,5
9029,2015,7,30,4,16,3,2,3,315,2,99,2,45,1,8,8,10,2,1,2,20,2,2002,4,5
9030,2015,7,31,5,12,3,2,1,101,2,1,1,30,1,5,5,7,2,1,99,99,99,9999,6,5
9031,2015,7,31,5,12,3,2,1,101,2,1,1,16,2,2,2,4,2,1,99,99,99,9999,6,5
9032,2015,7,31,5,22,4,3,1,108,1,3,1,28,1,4,4,6,2,1,10,44,2,1992,3,5
9033,2015,7,31,5,19,4,3,2,205,2,99,2,68,1,12,11,14,2,1,14,2,1,9999,6,5
9034,2015,7,31,5,0,1,1,18,1801,2,99,1,47,1,8,8,10,2,1,99,99,99,9999,6,5
9035,2015,7,31,5,21,4,3,7,701,2,99,1,28,1,4,4,6,1,2,99,99,99,9999,6,5
9036,2015,7,31,5,13,3,2,3,302,2,99,1,4,2,1,1,1,2,1,4,2,5,2015,5,5
9037,2015,8,1,6,20,4,3,1,101,1,21,1,28,1,4,4,6,2,1,99,99,99,9999,6,5
9038,2015,8,1,6,21,4,3,6,602,2,99,1,34,1,5,5,7,2,1,99,99,99,9999,6,5
9039,2015,8,1,6,18,4,3,16,1609,2,99,1,6,2,1,1,2,2,1,6,22,2,2002,4,5
9040,2015,8,1,6,13,3,2,2,204,2,99,9,999,9,16,12,18,1,2,12,99,99,9999,6,5
9041,2015,8,2,7,5,1,1,1,101,1,17,1,24,1,3,3,5,1,2,99,99,99,9999,6,5
9042,2015,8,2,7,8,2,1,1,101,1,5,1,22,1,3,3,5,2,1,5,99,3,9999,6,5
9043,2015,8,2,7,10,2,1,1,101,1,10,1,34,1,5,5,7,2,1,1,44,4,9999,6,5
9044,2015,8,2,7,16,3,2,1,108,1,7,2,40,1,7,7,9,2,1,4,61,5,2012,5,5
9045,2015,8,2,7,16,3,2,1,108,1,7,1,11,2,1,1,3,2,1,4,61,5,2012,5,5
9046,2015,8,2,7,1,1,1,1,108,1,7,1,27,1,4,4,6,2,1,4,21,1,2013,5,5
9047,2015,8,2,7,1,1,1,1,108,1,7,1,49,1,8,8,10,2,1,4,21,1,2013,5,5
9048,2015,8,2,7,10,2,1,21,2102,2,99,9,999,9,16,12,18,2,2,9,44,2,9999,6,5
9049,2015,8,2,7,19,4,3,6,601,2,99,1,31,1,5,5,7,1,2,99,99,99,9999,6,5
9050,2015,8,2,7,19,4,3,10,1001,2,99,1,28,1,4,4,6,2,1,99,99,3,9999,6,5
9051,2015,8,2,7,22,4,3,10,1015,2,99,9,28,1,4,4,6,2,1,99,99,99,9999,6,5
9052,2015,8,2,7,19,4,3,10,1020,2,99,1,28,1,4,4,6,2,1,99,99,4,9999,6,5
9053,2015,8,2,7,13,3,2,11,1101,1,3,1,18,1,2,2,4,2,1,99,99,99,9999,6,5
9054,2015,8,2,7,2,1,1,17,1701,2,99,2,17,2,2,2,4,2,1,4,99,99,9999,6,5
9055,2015,8,2,7,2,1,1,17,1701,2,99,2,16,2,2,2,4,2,1,4,99,99,9999,6,5
9056,2015,8,3,1,23,4,3,1,101,1,2,1,48,1,8,8,10,1,2,99,99,99,9999,6,5
9057,2015,8,3,1,21,4,3,1,101,1,13,1,26,1,4,4,6,2,1,4,55,1,2008,4,5
9058,2015,8,3,1,21,4,3,1,101,1,13,1,25,1,4,4,6,2,1,4,55,1,2008,4,5
9059,2015,8,3,1,19,4,3,1,101,1,7,2,27,1,4,4,6,2,1,11,30,8,1999,3,5
9060,2015,8,3,1,19,4,3,1,101,1,7,1,24,1,3,3,5,2,1,11,30,8,1999,3,5
9061,2015,8,3,1,13,3,2,22,2212,2,99,1,71,1,13,11,15,2,1,1,99,99,9999,6,5
9062,2015,8,3,1,15,3,2,6,602,2,99,1,24,1,3,3,5,2,1,1,99,99,9999,6,5
9063,2015,8,3,1,19,4,3,15,1501,2,99,1,27,1,4,4,6,2,1,4,42,3,9999,6,5
9064,2015,8,3,1,11,2,1,18,1805,2,99,1,25,1,4,4,6,2,1,1,99,99,9999,6,5
9065,2015,8,3,1,19,4,3,7,704,2,99,1,22,1,3,3,5,2,1,1,99,99,9999,6,5
9066,2015,8,4,2,6,2,1,1,101,1,13,1,48,1,8,8,10,1,2,99,99,99,9999,6,5
9067,2015,8,4,2,15,3,2,1,101,1,13,1,28,1,4,4,6,2,1,2,30,4,2012,5,5
9068,2015,8,4,2,14,3,2,1,101,1,12,1,20,1,3,3,5,1,2,4,61,2,2014,5,5
9069,2015,8,4,2,16,3,2,5,502,2,99,1,76,1,14,11,16,1,2,3,99,99,9999,6,5
9070,2015,8,4,2,17,3,2,10,1010,2,99,1,36,1,6,6,8,1,2,99,99,99,9999,6,5
9071,2015,8,4,2,10,2,1,14,1401,2,99,1,80,1,15,11,17,2,1,12,13,1,1984,2,5
9072,2015,8,4,2,21,4,3,7,701,2,99,1,999,9,16,12,18,2,1,99,99,99,9999,6,5
9073,2015,8,5,3,19,4,3,1,101,1,1,1,75,1,14,11,16,2,1,1,5,4,2006,4,5
9074,2015,8,5,3,16,3,2,1,115,1,12,1,28,1,4,4,6,2,1,2,44,4,9999,6,5
9075,2015,8,5,3,16,3,2,1,115,1,12,1,19,1,2,2,4,2,1,2,44,4,9999,6,5
9076,2015,8,5,3,18,4,3,5,502,2,99,1,12,2,1,1,3,2,1,1,32,2,9999,6,5
9077,2015,8,5,3,10,2,1,6,603,2,99,1,18,1,2,2,4,2,1,4,41,5,9999,6,5
9078,2015,8,5,3,8,2,1,8,801,1,2,1,23,1,3,3,5,2,1,4,14,1,9999,6,5
9079,2015,8,5,3,17,3,2,16,1601,1,1,1,12,2,1,1,3,2,1,1,32,2,2004,4,5
9080,2015,8,5,3,7,2,1,16,1601,2,99,1,19,1,2,2,4,2,1,3,99,99,9999,6,5
