núm_corre,día_ocu,año_ocu,hora_ocu,mes_ocu,día_sem_ocu,mupio_ocu,depto_ocu,área_geo_ocu,zona_ocu,tipo_veh,marca_veh,color_veh,modelo_veh,tipo_eve,g_hora,g_hora_5,g_modelo_veh
6781,25,2016,10,7,1,109,1,1,99,5,999,99,9999,5,2,1,6
6782,25,2016,13,7,1,2107,21,1,99,2,89,1,2001,5,3,2,4
6783,25,2016,5,7,1,614,6,1,99,12,30,3,1996,5,1,1,3
6784,25,2016,12,7,1,901,9,1,99,1,74,4,9999,5,3,2,6
6785,25,2016,13,7,1,401,4,1,99,3,69,1,1987,5,3,2,2
6786,25,2016,2,7,1,413,4,1,99,3,999,5,9999,5,1,1,6
6787,25,2016,21,7,1,416,4,2,99,1,27,2,9999,5,4,3,6
6788,25,2016,10,7,1,309,3,1,99,3,69,3,1992,5,2,1,3
6789,25,2016,11,7,1,301,3,1,99,4,67,5,2006,5,2,1,4
6790,25,2016,20,7,1,301,3,1,99,99,999,99,9999,5,4,3,6
6791,26,2016,18,7,2,101,1,1,1,1,17,15,9999,5,4,3,6
6792,26,2016,19,7,2,109,1,1,99,12,50,2,2010,5,4,3,5
6793,26,2016,3,7,2,416,4,2,99,2,31,10,1989,5,1,1,2
6794,26,2016,5,7,2,409,4,2,99,99,999,99,9999,5,1,1,6
6795,26,2016,18,7,2,1901,19,1,99,3,999,99,9999,5,4,3,6
6796,26,2016,18,7,2,401,4,1,99,4,999,99,9999,5,4,3,6
6797,26,2016,21,7,2,403,4,2,99,4,999,3,9999,5,4,3,6
6798,26,2016,17,7,2,1107,11,1,99,4,27,2,9999,5,3,2,6
6799,26,2016,19,7,2,922,9,1,99,4,27,2,9999,5,4,3,6
6800,27,2016,13,7,3,101,1,1,18,99,999,99,9999,5,3,2,6
6801,27,2016,21,7,3,101,1,1,7,12,999,1,9999,5,4,3,6
6802,27,2016,18,7,3,117,1,1,99,3,69,1,9999,5,4,3,6
6803,27,2016,2,7,3,113,1,2,99,4,999,99,9999,5,1,1,6
6804,27,2016,8,7,3,2202,22,1,99,9,69,4,2011,5,2,1,5
6805,27,2016,13,7,3,2217,22,2,99,99,999,99,9999,5,3,2,6
6806,27,2016,6,7,3,602,6,2,99,99,999,99,9999,5,2,1,6
6807,27,2016,13,7,3,901,9,1,99,2,27,99,2003,5,3,2,4
6808,27,2016,21,7,3,1202,12,1,99,1,69,99,9999,5,4,3,6
6809,27,2016,1,7,3,401,4,2,99,99,999,99,9999,5,1,1,6
6810,28,2016,15,7,4,101,1,1,1,99,30,7,9999,5,3,2,6
6811,28,2016,21,7,4,1901,19,2,99,4,999,99,9999,5,4,3,6
6812,28,2016,20,7,4,1801,18,1,99,99,999,99,9999,5,4,3,6
6813,28,2016,20,7,4,1401,14,1,99,1,69,8,2004,5,4,3,4
6814,29,2016,8,7,5,101,1,1,1,4,6,5,9999,5,2,1,6
6815,29,2016,13,7,5,101,1,1,12,1,69,2,2000,5,3,2,4
6816,29,2016,7,7,5,117,1,1,99,1,48,6,9999,5,2,1,6
6817,29,2016,9,7,5,501,5,1,99,1,41,4,2015,5,2,1,5
6818,29,2016,22,7,5,602,6,2,99,1,10,99,9999,5,4,3,6
6819,30,2016,19,7,6,101,1,1,6,4,6,3,9999,5,4,3,6
6820,30,2016,19,7,6,101,1,1,16,4,67,1,9999,5,4,3,6
6821,30,2016,19,7,6,513,5,2,99,3,69,5,9999,5,4,3,6
6822,30,2016,9,7,6,903,9,1,99,3,69,5,9999,5,2,1,6
6823,30,2016,1,7,6,1610,16,2,99,2,999,99,9999,5,1,1,6
6824,30,2016,1,7,6,1401,14,1,99,1,48,99,9999,5,1,1,6
6825,30,2016,22,7,6,406,4,2,99,99,999,99,9999,5,4,3,6
6826,31,2016,17,7,7,102,1,2,99,1,48,5,9999,5,3,2,6
6827,31,2016,1,7,7,109,1,1,99,1,999,99,9999,5,1,1,6
6828,31,2016,4,7,7,117,1,1,99,1,999,2,9999,5,1,1,6
6829,31,2016,1,7,7,117,1,1,99,1,999,99,9999,5,1,1,6
6830,31,2016,19,7,7,501,5,1,99,4,999,99,9999,5,4,3,6
6831,31,2016,18,7,7,1009,10,2,99,1,999,11,9999,5,4,3,6
6832,31,2016,19,7,7,1301,13,2,99,4,32,1,9999,5,4,3,6
6833,31,2016,21,7,7,1803,18,1,99,4,64,5,9999,5,4,3,6
6834,31,2016,22,7,7,406,4,2,99,99,999,99,9999,5,4,3,6
6835,1,2016,5,8,1,101,1,2,7,5,999,99,9999,5,1,1,6
6836,1,2016,17,8,1,117,1,1,99,2,999,4,9999,5,3,2,6
6837,1,2016,4,8,1,2001,20,2,99,4,999,99,9999,5,1,1,6
6838,1,2016,0,8,1,1508,15,2,99,5,999,99,9999,5,1,1,6
6839,1,2016,22,8,1,1803,18,2,99,4,64,5,9999,5,4,3,6
6840,1,2016,19,8,1,1401,14,1,99,1,69,4,9999,5,4,3,6
6841,1,2016,20,8,1,401,4,2,99,3,999,4,9999,5,4,3,6
6842,1,2016,22,8,1,101,1,1,12,3,999,4,9999,5,4,3,6
6843,1,2016,15,8,1,1312,13,1,99,99,999,99,9999,5,3,2,6
6844,2,2016,11,8,2,117,1,1,99,4,72,1,2006,5,2,1,4
6845,2,2016,19,8,2,611,6,1,99,99,999,99,9999,5,4,3,6
6846,2,2016,22,8,2,1601,16,1,99,4,105,99,2012,5,4,3,5
6847,2,2016,12,8,2,207,2,2,99,14,6,1,9999,5,3,2,6
6848,2,2016,18,8,2,1408,14,2,99,2,48,7,2003,5,4,3,4
6849,2,2016,22,8,2,312,3,2,99,4,32,5,9999,5,4,3,6
6850,3,2016,11,8,3,1613,16,2,99,14,6,1,2014,5,2,1,5
6851,3,2016,13,8,3,502,5,2,99,4,18,5,9999,5,3,2,6
6852,3,2016,11,8,3,1010,10,2,99,3,69,11,9999,5,2,1,6
6853,3,2016,20,8,3,1216,12,2,99,1,48,99,2004,5,4,3,4
6854,4,2016,14,8,4,101,1,1,7,99,999,99,9999,5,3,2,6
6855,4,2016,22,8,4,117,1,2,99,5,26,2,2007,5,4,3,4
6856,4,2016,12,8,4,501,5,2,99,99,999,99,9999,5,3,2,6
6857,4,2016,21,8,4,513,5,2,99,4,27,5,9999,5,4,3,6
6858,4,2016,20,8,4,1002,10,2,99,9,69,3,9999,5,4,3,6
6859,4,2016,22,8,4,901,9,1,99,99,999,99,9999,5,4,3,6
6860,4,2016,14,8,4,302,3,1,99,4,67,6,9999,5,3,2,6
6861,5,2016,12,8,5,101,1,1,9,1,999,99,9999,5,3,2,6
6862,5,2016,14,8,5,101,1,1,5,4,27,5,9999,5,3,2,6
6863,5,2016,10,8,5,117,1,1,99,3,17,9,1990,5,2,1,3
6864,5,2016,11,8,5,117,1,1,99,1,48,11,1990,5,2,1,3
6865,5,2016,15,8,5,1102,11,2,99,4,67,2,9999,5,3,2,6
6866,5,2016,15,8,5,1103,11,2,99,99,999,99,9999,5,3,2,6
6867,5,2016,15,8,5,713,7,2,99,5,999,2,1988,5,3,2,2
6868,6,2016,16,8,6,101,1,1,18,6,19,2,9999,5,3,2,6
6869,6,2016,19,8,6,101,1,1,11,1,52,3,2002,5,4,3,4
6870,6,2016,23,8,6,101,1,1,11,99,999,99,9999,5,4,3,6
6871,6,2016,15,8,6,112,1,1,99,3,999,3,9999,5,3,2,6
6872,6,2016,22,8,6,109,1,1,99,99,999,99,9999,5,4,3,6
6873,6,2016,14,8,6,113,1,2,99,4,67,3,2009,5,3,2,4
6874,6,2016,12,8,6,117,1,2,99,12,23,6,2000,5,3,2,4
6875,6,2016,23,8,6,1010,10,2,99,99,999,99,9999,5,4,3,6
6876,6,2016,17,8,6,920,9,1,99,1,48,5,9999,5,3,2,6
6877,6,2016,17,8,6,1615,16,2,99,1,999,99,9999,5,3,2,6
6878,6,2016,10,8,6,705,7,2,99,3,999,5,9999,5,2,1,6
6879,6,2016,11,8,6,704,7,2,99,3,69,3,1992,5,2,1,3
6880,6,2016,15,8,6,710,7,2,99,4,77,7,9999,5,3,2,6
6881,6,2016,18,8,6,710,7,2,99,2,52,4,9999,5,4,3,6
6882,7,2016,21,8,7,101,1,1,12,99,999,99,9999,5,4,3,6
6883,7,2016,19,8,7,109,1,1,99,3,17,9,9999,5,4,3,6
6884,7,2016,19,8,7,109,1,1,99,99,999,99,9999,5,4,3,6
6885,7,2016,16,8,7,2212,22,2,99,3,69,2,9999,5,3,2,6
6886,7,2016,20,8,7,2106,21,2,99,4,6,3,2013,5,4,3,5
6887,7,2016,17,8,7,1903,19,2,99,3,48,4,2003,5,3,2,4
6888,7,2016,13,8,7,1013,10,1,99,9,69,2,2003,5,3,2,4
6889,7,2016,10,8,7,1312,13,2,99,4,64,5,9999,5,2,1,6
6890,7,2016,18,8,7,204,2,2,99,99,999,99,9999,5,4,3,6
6891,7,2016,18,8,7,204,2,2,99,99,999,99,9999,5,4,3,6
6892,7,2016,19,8,7,1801,18,2,99,99,999,99,9999,5,4,3,6
6893,7,2016,17,8,7,1415,14,2,99,4,6,1,2014,5,3,2,5
6894,7,2016,18,8,7,413,4,2,99,99,999,99,9999,5,4,3,6
6895,7,2016,11,8,7,415,4,2,99,99,999,99,9999,5,2,1,6
6896,7,2016,14,8,7,305,3,2,99,99,999,99,9999,5,3,2,6
6897,8,2016,10,8,1,101,1,1,7,4,18,7,2015,5,2,1,5
6898,8,2016,8,8,1,412,4,2,99,99,999,99,9999,5,2,1,6
6899,8,2016,13,8,1,301,3,1,99,4,53,7,2007,5,3,2,4
6900,9,2016,20,8,2,101,1,1,13,1,28,6,9999,5,4,3,6
6901,9,2016,12,8,2,101,1,1,10,1,41,2,2009,5,3,2,4
6902,9,2016,5,8,2,101,1,1,12,1,10,2,9999,5,1,1,6
6903,9,2016,11,8,2,117,1,1,99,12,999,3,1999,5,2,1,3
6904,9,2016,7,8,2,2201,22,2,99,99,999,99,9999,5,2,1,6
6905,9,2016,13,8,2,611,6,2,99,4,32,1,2010,5,3,2,5
6906,9,2016,17,8,2,1801,18,2,99,99,999,99,9999,5,3,2,6
6907,9,2016,12,8,2,2007,20,2,99,4,999,99,9999,5,3,2,6
6908,10,2016,10,8,3,109,1,1,99,11,10,2,9999,5,2,1,6
6909,10,2016,13,8,3,110,1,1,99,6,999,2,9999,5,3,2,6
6910,10,2016,12,8,3,308,3,1,99,3,69,5,1991,5,3,2,3
6911,10,2016,23,8,3,709,7,1,99,3,69,3,9999,5,4,3,6
6912,10,2016,7,8,3,1904,19,1,99,99,999,99,9999,5,2,1,6
6913,10,2016,4,8,3,1309,13,1,99,99,999,99,9999,5,1,1,6
6914,10,2016,20,8,3,1615,16,1,99,2,999,9,9999,5,4,3,6
6915,10,2016,15,8,3,117,1,1,99,12,17,1,9999,5,3,2,6
6916,10,2016,15,8,3,106,1,1,99,3,69,7,2000,5,3,2,4
6917,10,2016,21,8,3,1102,11,2,99,4,6,5,2006,5,4,3,4
6918,10,2016,19,8,3,401,4,2,99,6,19,2,2001,5,4,3,4
6919,10,2016,15,8,3,501,5,2,99,6,30,2,9999,5,3,2,6
6920,10,2016,23,8,3,1001,10,2,99,2,999,99,9999,5,4,3,6
6921,11,2016,15,8,4,101,1,1,1,12,999,99,9999,5,3,2,6
6922,11,2016,11,8,4,101,1,1,6,12,999,99,9999,5,2,1,6
6923,11,2016,7,8,4,109,1,1,99,5,23,2,1991,5,2,1,3
6924,11,2016,1,8,4,109,1,1,99,99,999,99,9999,5,1,1,6
6925,11,2016,12,8,4,901,9,1,99,3,69,5,2008,5,3,2,4
6926,11,2016,21,8,4,1303,13,2,99,4,999,99,9999,5,4,3,6
6927,11,2016,16,8,4,405,4,2,99,99,999,99,9999,5,3,2,6
6928,12,2016,18,8,5,1006,10,2,99,4,999,99,9999,5,4,3,6
6929,12,2016,19,8,5,201,2,2,99,1,69,11,1994,5,4,3,3
6930,12,2016,22,8,5,1803,18,2,99,4,67,3,9999,5,4,3,6
6931,12,2016,22,8,5,110,1,2,99,99,999,99,9999,5,4,3,6
6932,12,2016,13,8,5,403,4,2,99,99,999,99,9999,5,3,2,6
6933,12,2016,22,8,5,117,1,2,99,4,6,3,2014,5,4,3,5
6934,12,2016,18,8,5,501,5,1,99,5,30,2,9999,5,4,3,6
6935,12,2016,23,8,5,1201,12,1,99,99,999,99,9999,5,4,3,6
6936,12,2016,22,8,5,109,1,1,99,99,999,99,9999,5,4,3,6
6937,12,2016,21,8,5,1901,19,1,99,99,999,99,9999,5,4,3,6
6938,12,2016,19,8,5,501,5,1,99,99,999,99,9999,5,4,3,6
6939,13,2016,3,8,6,101,1,1,10,99,999,99,9999,5,1,1,6
6940,13,2016,21,8,6,1902,19,2,99,4,999,99,9999,5,4,3,6
6941,13,2016,21,8,6,608,6,2,99,99,999,99,9999,5,4,3,6
6942,13,2016,7,8,6,1001,10,2,99,99,999,99,9999,5,2,1,6
6943,13,2016,21,8,6,414,4,2,99,99,999,99,9999,5,4,3,6
6944,14,2016,23,8,7,101,1,1,16,3,69,3,9999,5,4,3,6
6945,14,2016,1,8,7,117,1,1,99,1,52,8,9999,5,1,1,6
6946,14,2016,11,8,7,101,1,1,1,4,6,5,2016,5,2,1,5
6947,14,2016,17,8,7,1504,15,2,99,3,999,2,9999,5,3,2,6
6948,14,2016,15,8,7,2005,20,2,99,99,999,99,9999,5,3,2,6
6949,14,2016,17,8,7,1804,18,2,99,6,999,99,9999,5,3,2,6
6950,14,2016,18,8,7,1604,16,2,99,99,999,99,9999,5,4,3,6
6951,14,2016,23,8,7,410,4,2,99,99,999,99,9999,5,4,3,6
6952,14,2016,20,8,7,1101,11,1,99,4,18,5,9999,5,4,3,6
6953,15,2016,19,8,1,117,1,1,99,1,999,99,9999,5,4,3,6
6954,15,2016,21,8,1,1902,19,2,99,3,999,99,9999,5,4,3,6
6955,15,2016,12,8,1,506,5,2,99,3,999,99,9999,5,3,2,6
6956,15,2016,13,8,1,1801,18,2,99,4,67,5,9999,5,3,2,6
6957,15,2016,22,8,1,401,4,2,99,1,999,99,9999,5,4,3,6
6958,15,2016,16,8,1,303,3,2,99,4,27,1,9999,5,3,2,6
6959,16,2016,18,8,2,101,1,1,2,1,56,5,9999,5,4,3,6
6960,16,2016,11,8,2,117,1,1,99,1,28,2,9999,5,2,1,6
6961,16,2016,10,8,2,501,5,1,99,4,18,5,9999,5,2,1,6
6962,16,2016,20,8,2,1101,11,1,99,3,52,6,1997,5,4,3,3
6963,16,2016,16,8,2,1202,12,2,99,1,48,1,9999,5,3,2,6
6964,16,2016,7,8,2,1609,16,2,99,7,69,4,9999,5,2,1,6
6965,16,2016,5,8,2,1801,18,2,99,2,999,99,9999,5,1,1,6
6966,17,2016,18,8,3,101,1,1,12,5,30,11,9999,5,4,3,6
6967,17,2016,13,8,3,501,5,2,99,3,69,1,9999,5,3,2,6
6968,17,2016,18,8,3,1010,10,2,99,2,69,99,9999,5,4,3,6
6969,17,2016,12,8,3,1201,12,1,99,4,6,5,2014,5,3,2,5
6970,17,2016,22,8,3,1610,16,2,99,99,999,99,9999,5,4,3,6
6971,17,2016,18,8,3,301,3,2,99,4,77,5,9999,5,4,3,6
6972,18,2016,12,8,4,101,1,1,13,1,56,4,1999,5,3,2,3
6973,18,2016,13,8,4,101,1,1,12,1,999,99,9999,5,3,2,6
6974,18,2016,19,8,4,117,1,1,99,4,6,5,2010,5,4,3,5
6975,18,2016,21,8,4,2001,20,2,99,99,999,99,9999,5,4,3,6
6976,18,2016,15,8,4,1907,19,1,99,99,999,99,9999,5,3,2,6
6977,18,2016,10,8,4,502,5,2,99,7,17,17,1996,5,2,1,3
6978,18,2016,16,8,4,1202,12,1,99,4,32,17,9999,5,3,2,6
6979,18,2016,22,8,4,602,6,2,99,99,999,99,9999,5,4,3,6
6980,18,2016,18,8,4,1804,18,2,99,6,999,1,9999,5,4,3,6
6981,19,2016,5,8,5,101,1,1,3,1,48,3,9999,5,1,1,6
6982,19,2016,12,8,5,901,9,1,99,4,77,14,2014,5,3,2,5
6983,19,2016,23,8,5,1615,16,2,99,4,6,5,9999,5,4,3,6
6984,19,2016,21,8,5,1609,16,2,99,99,999,99,9999,5,4,3,6
6985,19,2016,6,8,5,1501,15,2,99,1,999,99,9999,5,2,1,6
6986,20,2016,14,8,6,1001,10,1,99,9,69,4,2009,5,3,2,4
6987,20,2016,17,8,6,1109,11,2,99,18,999,99,9999,5,3,2,6
6988,20,2016,1,8,6,203,2,2,99,1,999,2,9999,5,1,1,6
6989,20,2016,16,8,6,2205,22,2,99,3,17,5,9999,5,3,2,6
6990,20,2016,16,8,6,1601,16,2,99,5,999,99,9999,5,3,2,6
6991,20,2016,17,8,6,207,2,2,99,4,76,1,9999,5,3,2,6
6992,20,2016,0,8,6,201,2,2,99,1,999,2,9999,5,1,1,6
6993,20,2016,20,8,6,109,1,1,99,1,999,99,9999,5,4,3,6
6994,20,2016,7,8,6,110,1,1,99,1,999,99,9999,5,2,1,6
6995,20,2016,0,8,6,114,1,1,99,5,999,99,9999,5,1,1,6
6996,20,2016,17,8,6,201,2,1,99,4,76,1,9999,5,3,2,6
6997,21,2016,6,8,7,101,1,1,18,99,999,99,9999,5,2,1,6
6998,21,2016,19,8,7,109,1,1,99,99,999,6,9999,5,4,3,6
6999,21,2016,21,8,7,111,1,1,99,1,90,2,2008,5,4,3,4
7000,21,2016,23,8,7,117,1,1,99,12,999,99,9999,5,4,3,6
7001,21,2016,8,8,7,901,9,1,99,12,30,7,1995,5,2,1,3
7002,21,2016,17,8,7,801,8,2,99,4,27,1,9999,5,3,2,6
7003,21,2016,13,8,7,1601,16,2,99,1,69,4,2013,5,3,2,5
7004,21,2016,19,8,7,1602,16,2,99,3,69,2,9999,5,4,3,6
7005,21,2016,5,8,7,401,4,2,99,99,999,99,9999,5,1,1,6
7006,21,2016,5,8,7,406,4,2,99,99,999,99,9999,5,1,1,6
7007,22,2016,22,8,1,1801,18,2,99,99,999,99,9999,5,4,3,6
7008,22,2016,17,8,1,1804,18,2,99,3,999,99,9999,5,3,2,6
7009,22,2016,20,8,1,2217,22,2,99,3,999,99,9999,5,4,3,6
7010,22,2016,6,8,1,614,6,2,99,99,999,99,9999,5,2,1,6
7011,22,2016,12,8,1,1002,10,2,99,4,6,5,9999,5,3,2,6
7012,22,2016,14,8,1,803,8,2,99,12,17,3,1996,5,3,2,3
7013,23,2016,9,8,2,101,1,1,18,1,69,11,9999,5,2,1,6
7014,23,2016,7,8,2,101,1,1,18,1,999,4,9999,5,2,1,6
7015,23,2016,18,8,2,901,9,2,99,5,999,2,9999,5,4,3,6
7016,24,2016,20,8,3,2001,20,2,99,3,48,99,9999,5,4,3,6
7017,24,2016,14,8,3,1901,19,2,99,6,19,4,1997,5,3,2,3
7018,24,2016,15,8,3,1316,13,2,99,14,999,99,9999,5,3,2,6
7019,24,2016,14,8,3,1601,16,2,99,9,69,2,9999,5,3,2,6
7020,24,2016,11,8,3,1801,18,2,99,99,999,99,9999,5,2,1,6
7021,24,2016,20,8,3,701,7,2,99,14,6,1,2015,5,4,3,5
7022,24,2016,8,8,3,401,4,2,99,1,999,99,9999,5,2,1,6
7023,24,2016,21,8,3,1406,14,2,99,1,999,99,9999,5,4,3,6
7024,24,2016,17,8,3,1901,19,2,99,99,999,99,9999,5,3,2,6
7025,24,2016,12,8,3,1801,18,2,99,4,67,99,9999,5,3,2,6
7026,25,2016,0,8,4,101,1,1,11,1,999,99,9999,5,1,1,6
7027,25,2016,14,8,4,109,1,1,99,4,6,3,2016,5,3,2,5
7028,25,2016,22,8,4,112,1,2,99,3,17,5,9999,5,4,3,6
7029,25,2016,1,8,4,1901,19,2,99,99,999,99,9999,5,1,1,6
7030,25,2016,8,8,4,513,5,2,99,3,999,99,9999,5,2,1,6
7031,25,2016,21,8,4,1501,15,1,99,4,27,1,9999,5,4,3,6
7032,26,2016,8,8,5,106,1,2,99,4,76,1,2012,5,2,1,5
7033,26,2016,8,8,5,101,1,1,12,1,999,99,9999,5,2,1,6
7034,26,2016,15,8,5,109,1,1,99,7,999,17,9999,5,3,2,6
7035,26,2016,12,8,5,2201,22,2,99,2,69,5,9999,5,3,2,6
7036,26,2016,13,8,5,1105,11,2,99,4,999,99,9999,5,3,2,6
7037,26,2016,20,8,5,1611,16,2,99,1,999,99,9999,5,4,3,6
7038,26,2016,8,8,5,1501,15,2,99,5,69,2,2015,5,2,1,5
7039,26,2016,16,8,5,708,7,2,99,14,999,1,9999,5,3,2,6
7040,27,2016,6,8,6,101,1,1,6,4,67,3,2015,5,2,1,5
7041,27,2016,15,8,6,101,1,1,11,5,26,2,9999,5,3,2,6
7042,27,2016,20,8,6,1903,19,2,99,3,48,2,9999,5,4,3,6
7043,27,2016,22,8,6,1901,19,1,99,4,18,5,2014,5,4,3,5
7044,27,2016,17,8,6,901,9,1,99,12,50,17,1987,5,3,2,2
7045,27,2016,17,8,6,1305,13,2,99,1,999,99,9999,5,3,2,6
7046,27,2016,20,8,6,1406,14,1,99,4,32,7,2007,5,4,3,4
7047,27,2016,21,8,6,705,7,2,99,3,999,99,9999,5,4,3,6
7048,28,2016,10,8,7,109,1,2,99,7,999,99,9999,5,2,1,6
7049,28,2016,3,8,7,117,1,1,99,99,999,99,9999,5,1,1,6
7050,28,2016,0,8,7,501,5,1,99,99,999,99,9999,5,1,1,6
7051,28,2016,21,8,7,501,5,2,99,4,999,99,9999,5,4,3,6
7052,28,2016,11,8,7,1607,16,2,99,5,999,99,9999,5,2,1,6
7053,28,2016,14,8,7,1501,15,1,99,99,15,4,2003,5,3,2,4
7054,28,2016,21,8,7,202,2,2,99,4,999,99,9999,5,4,3,6
7055,28,2016,23,8,7,719,7,2,99,11,52,4,9999,5,4,3,6
7056,28,2016,16,8,7,406,4,2,99,99,999,99,9999,5,3,2,6
7057,28,2016,17,8,7,401,4,2,99,99,999,99,9999,5,3,2,6
7058,28,2016,22,8,7,920,9,1,99,3,69,5,9999,5,4,3,6
7059,28,2016,19,8,7,301,3,2,99,1,999,99,9999,5,4,3,6
7060,29,2016,6,8,1,101,1,1,9,1,52,1,9999,5,2,1,6
7061,29,2016,17,8,1,101,1,1,1,1,69,2,2003,5,3,2,4
7062,29,2016,20,8,1,101,1,1,12,4,999,5,9999,5,4,3,6
7063,29,2016,17,8,1,509,5,1,99,2,30,1,1996,5,3,2,3
7064,29,2016,0,8,1,601,6,1,99,12,999,99,9999,5,1,1,6
7065,29,2016,11,8,1,1001,10,1,99,99,999,99,9999,5,2,1,6
7066,29,2016,12,8,1,1014,10,2,99,5,17,2,9999,5,3,2,6
7067,29,2016,6,8,1,1601,16,1,99,99,999,99,9999,5,2,1,6
7068,30,2016,11,8,2,1501,15,1,99,4,67,4,9999,5,2,1,6
7069,30,2016,16,8,2,1801,18,1,99,99,999,99,9999,5,3,2,6
7070,30,2016,0,8,2,1401,14,1,99,1,69,6,2001,5,1,1,4
7071,31,2016,18,8,3,109,1,1,99,1,999,99,9999,5,4,3,6
7072,31,2016,7,8,3,113,1,2,99,12,999,99,9999,5,2,1,6
7073,31,2016,23,8,3,2214,22,2,99,99,999,99,9999,5,4,3,6
7074,31,2016,10,8,3,2001,20,2,99,3,69,1,1993,5,2,1,3
7075,31,2016,19,8,3,611,6,2,99,5,999,99,9999,5,4,3,6
7076,31,2016,9,8,3,1107,11,2,99,4,999,99,9999,5,2,1,6
7077,31,2016,6,8,3,903,9,2,99,1,999,99,9999,5,2,1,6
7078,31,2016,18,8,3,1406,14,2,99,12,999,6,9999,5,4,3,6
7079,1,2016,5,9,4,1217,12,2,99,4,999,99,9999,5,1,1,6
7080,1,2016,23,9,4,1616,16,2,99,4,6,5,2007,5,4,3,4
7081,1,2016,21,9,4,401,4,2,99,99,999,99,9999,5,4,3,6
7082,1,2016,22,9,4,101,1,1,9,4,6,5,2015,5,4,3,5
7083,1,2016,16,9,4,901,9,1,99,12,69,6,2005,5,3,2,4
7084,1,2016,23,9,4,109,1,1,99,1,999,99,9999,5,4,3,6
7085,2,2016,15,9,5,101,1,1,9,12,999,99,9999,5,3,2,6
7086,2,2016,19,9,5,101,1,1,7,12,999,1,9999,5,4,3,6
7087,2,2016,21,9,5,117,1,1,99,1,27,1,1995,5,4,3,3
7088,2,2016,20,9,5,2217,22,2,99,1,999,99,9999,5,4,3,6
7089,2,2016,8,9,5,610,6,2,99,3,56,4,9999,5,2,1,6
7090,2,2016,21,9,5,1601,16,2,99,99,999,99,9999,5,4,3,6
7091,2,2016,14,9,5,1801,18,1,99,4,35,5,9999,5,3,2,6
7092,2,2016,7,9,5,701,7,2,99,1,999,99,9999,5,2,1,6
7093,2,2016,10,9,5,705,7,2,99,12,999,99,9999,5,2,1,6
7094,2,2016,10,9,5,303,3,2,99,4,32,5,2012,5,2,1,5
7095,3,2016,22,9,6,101,1,1,7,1,48,6,1995,5,4,3,3
7096,3,2016,22,9,6,1906,19,2,99,4,67,1,9999,5,4,3,6
7097,3,2016,6,9,6,1010,10,2,99,4,67,1,9999,5,2,1,6
7098,3,2016,18,9,6,1217,12,2,99,11,69,99,9999,5,4,3,6
7099,3,2016,17,9,6,1803,18,2,99,4,999,1,9999,5,3,2,6
7100,4,2016,17,9,7,101,1,1,9,2,8,6,2005,5,3,2,4
7101,4,2016,6,9,7,101,1,1,9,1,67,4,9999,5,2,1,6
7102,4,2016,22,9,7,101,1,1,7,1,999,99,9999,5,4,3,6
7103,4,2016,11,9,7,117,1,1,99,10,999,2,9999,5,2,1,6
7104,4,2016,3,9,7,2201,22,2,99,1,999,99,9999,5,1,1,6
7105,4,2016,18,9,7,1906,19,2,99,1,999,99,9999,5,4,3,6
7106,4,2016,9,9,7,601,6,1,99,3,69,4,1993,5,2,1,3
7107,4,2016,7,9,7,1801,18,2,99,3,999,99,9999,5,2,1,6
7108,4,2016,21,9,7,1801,18,1,99,4,67,5,2014,5,4,3,5
7109,4,2016,15,9,7,406,4,1,99,1,48,11,9999,5,3,2,6
7110,4,2016,21,9,7,401,4,2,99,99,999,99,9999,5,4,3,6
7111,4,2016,0,9,7,301,3,1,99,1,41,2,2015,5,1,1,5
7112,5,2016,12,9,1,101,1,1,1,4,6,5,9999,5,3,2,6
7113,5,2016,20,9,1,109,1,2,99,99,999,99,9999,5,4,3,6
7114,5,2016,20,9,1,2214,22,2,99,99,999,99,9999,5,4,3,6
7115,5,2016,18,9,1,601,6,1,99,1,69,2,9999,5,4,3,6
7116,5,2016,18,9,1,602,6,2,99,3,999,1,9999,5,4,3,6
7117,5,2016,7,9,1,1612,16,2,99,3,69,1,1991,5,2,1,3
7118,5,2016,22,9,1,406,4,2,99,99,999,99,9999,5,4,3,6
7119,5,2016,20,9,1,401,4,2,99,99,999,99,9999,5,4,3,6
7120,6,2016,1,9,2,101,1,1,7,4,27,99,2016,5,1,1,5
7121,6,2016,8,9,2,501,5,2,99,99,999,99,9999,5,2,1,6
7122,6,2016,12,9,2,1002,10,1,99,4,6,5,9999,5,3,2,6
7123,6,2016,21,9,2,901,9,2,99,99,999,99,9999,5,4,3,6
7124,6,2016,16,9,2,1601,16,2,99,4,27,5,2015,5,3,2,5
7125,6,2016,13,9,2,1801,18,1,99,1,999,99,9999,5,3,2,6
7126,7,2016,8,9,3,110,1,1,99,1,999,4,9999,5,2,1,6
7127,7,2016,4,9,3,501,5,1,99,6,999,99,9999,5,1,1,6
7128,7,2016,15,9,3,509,5,2,99,6,19,7,1999,5,3,2,3
7129,7,2016,11,9,3,601,6,1,99,5,999,99,9999,5,2,1,6
7130,7,2016,14,9,3,1215,12,2,99,5,52,2,2016,5,3,2,5
7131,7,2016,18,9,3,1801,18,1,99,3,69,3,1986,5,4,3,2
7132,8,2016,22,9,4,109,1,1,99,2,28,4,2004,5,4,3,4
